,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 15:04:06.024359,,,,,,,,,
1,Simulation configuration ID,e78bb1a8-02bb-4ff2-bba5-c7f87e26ee9d,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,79.0,household_agent_11,23.0,household_agent_12,0.0,47.0,23.0,126.0
1,,,1.0,79.0,generation_agent_0,18.0,household_agent_12,0.0,52.0,18.0,131.0
2,,,101100.0,126.0,household_agent_12,23.0,household_agent_11,126.0,54.0,23.0,180.0
3,,,101300.0,133.0,household_agent_12,18.0,generation_agent_0,131.0,52.0,18.0,185.0
