,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 13:50:14.232213,,,,,,,,,
1,Simulation configuration ID,8e890d4c-70e2-4f6f-bdb1-765646e86142,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 20 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,27.0,household_agent_4,794.0,household_agent_8,0.0,69.0,536.0,106.0
1,,,0.0,27.0,household_agent_4,794.0,household_agent_8,0.0,103.0,370.0,140.0
2,,,0.0,27.0,household_agent_4,794.0,household_agent_8,0.0,43.0,536.0,70.0
3,,,0.0,27.0,household_agent_4,794.0,household_agent_8,0.0,77.0,258.0,104.0
4,,,1.0,27.0,generation_agent_3,364.0,household_agent_8,0.0,47.0,203.0,84.0
5,,,1.0,27.0,generation_agent_3,364.0,household_agent_8,0.0,54.0,364.0,81.0
6,,,100800.0,396.0,household_agent_1,906.0,household_agent_8,106.0,47.0,536.0,443.0
7,,,100800.0,396.0,household_agent_1,906.0,household_agent_8,106.0,81.0,370.0,477.0
8,,,100801.0,430.0,household_agent_1,906.0,household_agent_8,140.0,47.0,536.0,477.0
9,,,100801.0,430.0,household_agent_1,906.0,household_agent_8,140.0,81.0,370.0,511.0
10,,,100400.0,751.0,household_agent_8,794.0,household_agent_4,70.0,47.0,536.0,798.0
11,,,100400.0,751.0,household_agent_8,794.0,household_agent_4,70.0,81.0,258.0,832.0
12,,,100401.0,785.0,household_agent_8,794.0,household_agent_4,104.0,47.0,536.0,832.0
13,,,100401.0,785.0,household_agent_8,794.0,household_agent_4,104.0,77.0,258.0,862.0
14,,,100600.0,925.0,household_agent_1,203.0,household_agent_6,84.0,47.0,203.0,972.0
15,,,101600.0,815.0,household_agent_8,364.0,generation_agent_3,81.0,48.0,364.0,863.0
