,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 18:03:06.599846,,,,,,,,,
1,Simulation configuration ID,02f24124-9cba-4051-9e2d-8d092e713f62,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 23 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,46.0,household_agent_2,8.0,household_agent_3,0.0,47.0,8.0,93.0
1,,,0.0,46.0,household_agent_2,8.0,household_agent_3,0.0,47.0,26.0,84.0
2,,,1.0,46.0,household_agent_4,41.0,household_agent_3,0.0,52.0,41.0,98.0
3,,,1.0,46.0,household_agent_4,41.0,household_agent_3,0.0,58.0,45.0,95.0
4,,,2.0,46.0,household_agent_6,40.0,household_agent_3,0.0,58.0,40.0,104.0
5,,,100200.0,862.0,household_agent_3,8.0,household_agent_2,93.0,47.0,8.0,909.0
6,,,100400.0,564.0,household_agent_3,41.0,household_agent_4,98.0,47.0,41.0,611.0
7,,,100600.0,216.0,household_agent_3,40.0,household_agent_6,104.0,47.0,40.0,263.0
8,,,101200.0,201.0,generation_agent_0,26.0,household_agent_12,84.0,47.0,26.0,248.0
9,,,101400.0,638.0,generation_agent_0,45.0,generation_agent_1,95.0,47.0,45.0,685.0
