,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 18:20:20.368475,,,,,,,,,
1,Simulation configuration ID,149864e2-499d-46c2-bda5-cf25c74e4a8b,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,5.0,household_agent_7,181.0,household_agent_8,0.0,47.0,181.0,52.0
1,,,1.0,5.0,household_agent_9,148.0,household_agent_8,0.0,58.0,148.0,63.0
2,,,100700.0,887.0,household_agent_8,181.0,household_agent_7,52.0,47.0,181.0,934.0
3,,,100900.0,1036.0,household_agent_8,148.0,household_agent_9,63.0,47.0,148.0,1083.0
