,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 15:07:06.709619,,,,,,,,,
1,Simulation configuration ID,0e1d4b42-110e-47fe-b656-1d287ca2ff02,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,4.0,generation_agent_2,20.0,generation_agent_3,0.0,42.0,20.0,46.0
1,,,1.0,4.0,control_center_agent,21.0,generation_agent_3,0.0,22.0,21.0,26.0
2,,,101500.0,522.0,generation_agent_3,20.0,generation_agent_2,46.0,41.0,20.0,563.0
3,,,101700.0,444.0,generation_agent_3,21.0,control_center_agent,26.0,19.0,21.0,463.0
