,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 18:38:27.908300,,,,,,,,,
1,Simulation configuration ID,2a01fcdd-8924-43d2-967e-cab86dd329a7,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 23 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,42.0,household_agent_5,527.0,household_agent_6,0.0,47.0,326.0,73.0
1,,,0.0,42.0,household_agent_5,527.0,household_agent_6,0.0,54.0,527.0,96.0
2,,,1.0,42.0,household_agent_7,518.0,household_agent_6,0.0,60.0,536.0,86.0
3,,,1.0,42.0,household_agent_7,518.0,household_agent_6,0.0,90.0,117.0,116.0
4,,,1.0,42.0,household_agent_7,518.0,household_agent_6,0.0,66.0,518.0,108.0
5,,,2.0,42.0,household_agent_1,849.0,household_agent_6,0.0,77.0,536.0,119.0
6,,,2.0,42.0,household_agent_1,849.0,household_agent_6,0.0,111.0,313.0,153.0
7,,,100100.0,162.0,household_agent_6,849.0,household_agent_1,119.0,49.0,536.0,211.0
8,,,100100.0,162.0,household_agent_6,849.0,household_agent_1,119.0,83.0,313.0,245.0
9,,,100101.0,196.0,household_agent_6,849.0,household_agent_1,153.0,61.0,536.0,257.0
10,,,100101.0,196.0,household_agent_6,849.0,household_agent_1,153.0,95.0,313.0,291.0
11,,,100400.0,116.0,household_agent_5,326.0,household_agent_4,73.0,48.0,326.0,164.0
12,,,100500.0,173.0,household_agent_6,527.0,household_agent_5,96.0,58.0,527.0,231.0
13,,,100600.0,122.0,household_agent_5,653.0,household_agent_6,86.0,49.0,536.0,171.0
14,,,100600.0,122.0,household_agent_5,653.0,household_agent_6,86.0,83.0,117.0,205.0
15,,,100601.0,152.0,household_agent_5,653.0,household_agent_6,116.0,66.0,536.0,218.0
16,,,100601.0,152.0,household_agent_5,653.0,household_agent_6,116.0,99.0,117.0,251.0
17,,,100700.0,143.0,household_agent_6,518.0,household_agent_7,108.0,54.0,518.0,197.0
