,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 19:23:16.287950,,,,,,,,,
1,Simulation configuration ID,65997f42-aff3-4241-b5cb-d05eed4d96da,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,31.0,household_agent_7,140.0,household_agent_8,0.0,47.0,140.0,78.0
1,,,1.0,31.0,household_agent_9,67.0,household_agent_8,0.0,52.0,67.0,83.0
2,,,100700.0,17289.0,household_agent_8,140.0,household_agent_7,78.0,47.0,140.0,17336.0
3,,,100900.0,21508.0,household_agent_8,67.0,household_agent_9,83.0,47.0,67.0,21555.0
