,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 14:22:23.274612,,,,,,,,,
1,Simulation configuration ID,48afa9b2-5c9a-437f-8a41-9d0b01fee70b,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 23 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,53.0,household_agent_4,38.0,household_agent_5,0.0,47.0,38.0,100.0
1,,,0.0,53.0,household_agent_4,38.0,household_agent_5,0.0,50.0,30.0,145.0
2,,,1.0,53.0,household_agent_6,47.0,household_agent_5,0.0,52.0,47.0,105.0
3,,,1.0,53.0,household_agent_6,47.0,household_agent_5,0.0,55.0,41.0,150.0
4,,,2.0,53.0,household_agent_7,33.0,household_agent_5,0.0,58.0,33.0,111.0
