,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 12:27:25.992780,,,,,,,,,
1,Simulation configuration ID,f74566b6-5067-4b87-b299-3faae28eed57,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,10.0,household_agent_7,39.0,household_agent_11,0.0,46.0,39.0,56.0
1,,,0.0,10.0,household_agent_7,39.0,household_agent_11,0.0,47.0,46.0,126.0
2,,,0.0,10.0,household_agent_7,39.0,household_agent_11,0.0,47.0,15.0,89.0
3,,,1.0,10.0,household_agent_5,39.0,household_agent_11,0.0,52.0,39.0,62.0
4,,,1.0,10.0,household_agent_5,39.0,household_agent_11,0.0,52.0,19.0,131.0
5,,,1.0,10.0,household_agent_5,39.0,household_agent_11,0.0,52.0,13.0,94.0
6,,,2.0,10.0,household_agent_12,26.0,household_agent_11,0.0,63.0,26.0,73.0
7,,,3.0,10.0,household_agent_9,30.0,household_agent_11,0.0,74.0,30.0,84.0
8,,,4.0,10.0,generation_agent_0,36.0,household_agent_11,0.0,79.0,36.0,89.0
9,,,5.0,10.0,generation_agent_1,23.0,household_agent_11,0.0,90.0,23.0,100.0
10,,,6.0,10.0,generation_agent_2,16.0,household_agent_11,0.0,124.0,16.0,134.0
11,,,7.0,10.0,generation_agent_3,33.0,household_agent_11,0.0,135.0,33.0,145.0
