,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 19:02:20.680435,,,,,,,,,
1,Simulation configuration ID,efa27a9b-0b47-49fa-81e6-37297cd9cf0d,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,90.0,household_agent_6,34.0,household_agent_7,0.0,47.0,34.0,137.0
1,,,1.0,90.0,household_agent_8,21.0,household_agent_7,0.0,52.0,21.0,142.0
2,,,100600.0,891.0,household_agent_7,34.0,household_agent_6,137.0,47.0,34.0,938.0
3,,,100800.0,447.0,household_agent_7,21.0,household_agent_8,142.0,47.0,21.0,494.0
