,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 17:28:51.553548,,,,,,,,,
1,Simulation configuration ID,bd54e171-a4c7-458c-92c6-3983b067f270,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,88.0,generation_agent_2,154.0,generation_agent_3,0.0,44.0,154.0,132.0
1,,,1.0,88.0,control_center_agent,172.0,generation_agent_3,0.0,45.0,172.0,133.0
2,,,101500.0,15451.0,generation_agent_3,154.0,generation_agent_2,132.0,47.0,154.0,15498.0
3,,,101700.0,9167.0,generation_agent_3,172.0,control_center_agent,133.0,19.0,172.0,9186.0
