,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 16:27:25.740422,,,,,,,,,
1,Simulation configuration ID,ed24bef9-59ed-41c9-83d7-43aa63d98991,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,46.0,household_agent_4,162.0,household_agent_5,0.0,47.0,162.0,93.0
1,,,1.0,46.0,household_agent_6,147.0,household_agent_5,0.0,58.0,147.0,104.0
2,,,100400.0,300.0,household_agent_5,162.0,household_agent_4,93.0,47.0,162.0,347.0
3,,,100600.0,605.0,household_agent_5,147.0,household_agent_6,104.0,47.0,147.0,652.0
