,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-28 15:12:15.105987,,,,,,,,,
1,Simulation configuration ID,34ff0664-b7ea-47a2-b3a0-e0260226b969,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 23 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,92.0,household_agent_6,40.0,household_agent_7,0.0,41.0,40.0,133.0
1,,,0.0,92.0,household_agent_6,40.0,household_agent_7,0.0,41.0,12.0,53.0
2,,,1.0,92.0,household_agent_8,49.0,household_agent_7,0.0,47.0,49.0,139.0
3,,,1.0,92.0,household_agent_8,49.0,household_agent_7,0.0,47.0,40.0,59.0
4,,,100600.0,2653.0,household_agent_7,40.0,household_agent_6,133.0,41.0,40.0,2694.0
5,,,100800.0,3014.0,household_agent_7,49.0,household_agent_8,139.0,41.0,49.0,3055.0
6,,,101300.0,12946.0,generation_agent_1,12.0,generation_agent_0,53.0,41.0,12.0,12987.0
7,,,101500.0,7060.0,generation_agent_1,40.0,generation_agent_2,59.0,47.0,40.0,7107.0
