,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-23 17:38:27.759886,,,,,,,,,
1,Simulation configuration ID,24215372-4665-4a7c-9b96-87db3b6e62f5,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,18.0,generation_agent_2,1015.0,991.0,control_center_agent,25.0,536.0,43.0
1,,,0.0,18.0,generation_agent_2,1015.0,991.0,control_center_agent,40.0,455.0,58.0
2,,,18.0,69.0,household_agent_3,1003.0,991.0,household_agent_12,53.0,536.0,122.0
3,,,18.0,69.0,household_agent_3,1003.0,991.0,household_agent_12,92.0,536.0,161.0
4,,,34.0,74.0,household_agent_3,1003.0,991.0,household_agent_12,90.0,536.0,164.0
5,,,34.0,74.0,household_agent_3,1003.0,991.0,household_agent_12,132.0,374.0,206.0
6,,,34.0,74.0,household_agent_3,1003.0,991.0,household_agent_12,262.0,536.0,362.0
7,,,34.0,74.0,household_agent_3,1003.0,991.0,household_agent_12,313.0,536.0,413.0
8,,,34.0,74.0,household_agent_3,1003.0,991.0,household_agent_12,7604.0,536.0,7881.0
9,,,34.0,74.0,household_agent_3,1003.0,991.0,household_agent_12,7641.0,293.0,7918.0
10,,,50.0,134.0,household_agent_3,1003.0,991.0,household_agent_12,94.0,536.0,228.0
11,,,50.0,134.0,household_agent_3,1003.0,991.0,household_agent_12,154.0,455.0,288.0
12,,,66.0,147.0,household_agent_3,1003.0,991.0,household_agent_12,111.0,536.0,258.0
13,,,66.0,147.0,household_agent_3,1003.0,991.0,household_agent_12,176.0,455.0,323.0
14,,,66.0,147.0,household_agent_3,1003.0,991.0,household_agent_12,256.0,536.0,551.0
15,,,66.0,147.0,household_agent_3,1003.0,991.0,household_agent_12,371.0,293.0,666.0
16,,,82.0,188.0,household_agent_3,1003.0,991.0,household_agent_12,102.0,536.0,290.0
17,,,82.0,188.0,household_agent_3,1003.0,991.0,household_agent_12,161.0,536.0,349.0
18,,,98.0,193.0,household_agent_3,1003.0,991.0,household_agent_12,191.0,536.0,384.0
19,,,98.0,193.0,household_agent_3,1003.0,991.0,household_agent_12,244.0,374.0,437.0
20,,,114.0,277.0,household_agent_3,1003.0,991.0,household_agent_12,145.0,536.0,422.0
21,,,114.0,277.0,household_agent_3,1003.0,991.0,household_agent_12,325.0,536.0,429.0
22,,,114.0,277.0,household_agent_3,1003.0,991.0,household_agent_12,215.0,536.0,492.0
23,,,114.0,277.0,household_agent_3,1003.0,991.0,household_agent_12,479.0,536.0,583.0
24,,,130.0,309.0,household_agent_3,1003.0,991.0,household_agent_12,201.0,536.0,510.0
25,,,130.0,309.0,household_agent_3,1003.0,991.0,household_agent_12,250.0,374.0,559.0
