,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-24 19:26:56.432330,,,,,,,,,
1,Simulation configuration ID,1cb3ad53-f500-42ef-8f9b-b44b2969123f,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,3.0,aggregator_agent,1019.0,41.0,control_center_agent,19.0,41.0,22.0
1,,,1.0,117.0,household_agent_9,1009.0,41.0,aggregator_agent,47.0,41.0,164.0
2,,,35.0,15601.0,household_agent_1,1001.0,41.0,household_agent_0,48.0,41.0,15649.0
3,,,67.0,18838.0,household_agent_1,1001.0,41.0,household_agent_0,48.0,41.0,18886.0
4,,,33.0,15601.0,household_agent_0,1000.0,41.0,household_agent_1,48.0,41.0,15649.0
5,,,34.0,15601.0,household_agent_2,1002.0,41.0,household_agent_1,52.0,41.0,15653.0
6,,,65.0,18838.0,household_agent_0,1000.0,41.0,household_agent_1,47.0,41.0,18885.0
7,,,66.0,18838.0,household_agent_2,1002.0,41.0,household_agent_1,52.0,41.0,18890.0
8,,,30.0,15601.0,household_agent_1,1001.0,41.0,household_agent_2,53.0,41.0,15654.0
9,,,31.0,15601.0,household_agent_3,1003.0,41.0,household_agent_2,59.0,41.0,15660.0
10,,,62.0,18838.0,household_agent_1,1001.0,41.0,household_agent_2,53.0,41.0,18891.0
11,,,63.0,18838.0,household_agent_3,1003.0,41.0,household_agent_2,58.0,41.0,18896.0
12,,,26.0,15601.0,household_agent_2,1002.0,41.0,household_agent_3,47.0,41.0,15648.0
13,,,27.0,15601.0,household_agent_4,1004.0,41.0,household_agent_3,52.0,41.0,15653.0
14,,,58.0,18838.0,household_agent_2,1002.0,41.0,household_agent_3,47.0,41.0,18885.0
15,,,59.0,18838.0,household_agent_4,1004.0,41.0,household_agent_3,52.0,41.0,18890.0
16,,,22.0,15601.0,household_agent_3,1003.0,41.0,household_agent_4,47.0,41.0,15648.0
17,,,23.0,15601.0,household_agent_5,1005.0,41.0,household_agent_4,52.0,41.0,15653.0
18,,,54.0,18838.0,household_agent_3,1003.0,41.0,household_agent_4,48.0,41.0,18886.0
19,,,55.0,18838.0,household_agent_5,1005.0,41.0,household_agent_4,52.0,41.0,18890.0
20,,,18.0,15601.0,household_agent_4,1004.0,41.0,household_agent_5,45.0,41.0,15646.0
21,,,19.0,15601.0,household_agent_6,1006.0,41.0,household_agent_5,51.0,41.0,15652.0
22,,,50.0,18838.0,household_agent_4,1004.0,41.0,household_agent_5,44.0,41.0,18882.0
23,,,51.0,18838.0,household_agent_6,1006.0,41.0,household_agent_5,50.0,41.0,18888.0
24,,,14.0,15601.0,household_agent_5,1005.0,41.0,household_agent_6,63.0,41.0,15664.0
25,,,15.0,15601.0,household_agent_7,1007.0,41.0,household_agent_6,69.0,41.0,15670.0
26,,,46.0,18838.0,household_agent_5,1005.0,41.0,household_agent_6,63.0,41.0,18901.0
27,,,47.0,18838.0,household_agent_7,1007.0,41.0,household_agent_6,69.0,41.0,18907.0
28,,,10.0,15601.0,household_agent_6,1006.0,41.0,household_agent_7,59.0,41.0,15660.0
29,,,11.0,15601.0,household_agent_8,1008.0,41.0,household_agent_7,64.0,41.0,15665.0
30,,,42.0,18838.0,household_agent_6,1006.0,41.0,household_agent_7,59.0,41.0,18897.0
31,,,43.0,18838.0,household_agent_8,1008.0,41.0,household_agent_7,63.0,41.0,18901.0
32,,,6.0,15601.0,household_agent_7,1007.0,41.0,household_agent_8,64.0,41.0,15665.0
33,,,7.0,15601.0,household_agent_9,1009.0,41.0,household_agent_8,52.0,41.0,15653.0
34,,,38.0,18838.0,household_agent_7,1007.0,41.0,household_agent_8,64.0,41.0,18902.0
35,,,39.0,18838.0,household_agent_9,1009.0,41.0,household_agent_8,52.0,41.0,18890.0
36,,,2.0,12943.0,household_agent_8,1008.0,41.0,household_agent_9,47.0,41.0,12990.0
37,,,3.0,12943.0,household_agent_10,1010.0,41.0,household_agent_9,52.0,41.0,12995.0
38,,,4.0,15601.0,household_agent_8,1008.0,41.0,household_agent_9,53.0,41.0,15654.0
39,,,5.0,15601.0,household_agent_10,1010.0,41.0,household_agent_9,59.0,41.0,15660.0
40,,,36.0,18838.0,household_agent_8,1008.0,41.0,household_agent_9,53.0,41.0,18891.0
41,,,37.0,18838.0,household_agent_10,1010.0,41.0,household_agent_9,58.0,41.0,18896.0
42,,,8.0,15601.0,household_agent_9,1009.0,41.0,household_agent_10,58.0,41.0,15659.0
43,,,9.0,15601.0,household_agent_11,1011.0,41.0,household_agent_10,62.0,41.0,15663.0
44,,,40.0,18838.0,household_agent_9,1009.0,41.0,household_agent_10,57.0,41.0,18895.0
45,,,41.0,18838.0,household_agent_11,1011.0,41.0,household_agent_10,62.0,41.0,18900.0
46,,,12.0,15601.0,household_agent_10,1010.0,41.0,household_agent_11,63.0,41.0,15664.0
47,,,13.0,15601.0,household_agent_12,1012.0,41.0,household_agent_11,79.0,41.0,15680.0
48,,,44.0,18838.0,household_agent_10,1010.0,41.0,household_agent_11,63.0,41.0,18901.0
49,,,45.0,18838.0,household_agent_12,1012.0,41.0,household_agent_11,79.0,41.0,18917.0
50,,,16.0,15601.0,household_agent_11,1011.0,41.0,household_agent_12,63.0,41.0,15664.0
51,,,17.0,15601.0,generation_agent_0,1013.0,41.0,household_agent_12,69.0,41.0,15670.0
52,,,48.0,18838.0,household_agent_11,1011.0,41.0,household_agent_12,64.0,41.0,18902.0
53,,,49.0,18838.0,generation_agent_0,1013.0,41.0,household_agent_12,68.0,41.0,18906.0
54,,,20.0,15601.0,household_agent_12,1012.0,41.0,generation_agent_0,58.0,41.0,15659.0
55,,,21.0,15601.0,generation_agent_1,1014.0,41.0,generation_agent_0,68.0,41.0,15669.0
56,,,52.0,18838.0,household_agent_12,1012.0,41.0,generation_agent_0,57.0,41.0,18895.0
57,,,53.0,18838.0,generation_agent_1,1014.0,41.0,generation_agent_0,68.0,41.0,18906.0
58,,,24.0,15601.0,generation_agent_0,1013.0,41.0,generation_agent_1,53.0,41.0,15654.0
59,,,25.0,15601.0,generation_agent_2,1015.0,41.0,generation_agent_1,60.0,41.0,15661.0
60,,,56.0,18838.0,generation_agent_0,1013.0,41.0,generation_agent_1,53.0,41.0,18891.0
61,,,57.0,18838.0,generation_agent_2,1015.0,41.0,generation_agent_1,59.0,41.0,18897.0
62,,,28.0,15601.0,generation_agent_1,1014.0,41.0,generation_agent_2,69.0,41.0,15670.0
63,,,29.0,15601.0,generation_agent_3,1016.0,41.0,generation_agent_2,68.0,41.0,15669.0
64,,,60.0,18838.0,generation_agent_1,1014.0,41.0,generation_agent_2,69.0,41.0,18907.0
65,,,61.0,18838.0,generation_agent_3,1016.0,41.0,generation_agent_2,68.0,41.0,18906.0
