,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-25 16:24:23.079603,,,,,,,,,
1,Simulation configuration ID,7a8f02b8-01b2-464a-8171-98d93244095f,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,15.0,aggregator_agent,1019.0,41.0,control_center_agent,19.0,41.0,34.0
1,,,1.0,196.0,household_agent_5,1005.0,41.0,aggregator_agent,47.0,41.0,243.0
2,,,22.0,6669.0,household_agent_1,1001.0,41.0,household_agent_0,48.0,41.0,6717.0
3,,,54.0,27919.0,household_agent_1,1001.0,41.0,household_agent_0,48.0,41.0,27967.0
4,,,18.0,6669.0,household_agent_0,1000.0,41.0,household_agent_1,49.0,41.0,6718.0
5,,,19.0,6669.0,household_agent_2,1002.0,41.0,household_agent_1,52.0,41.0,6721.0
6,,,50.0,27919.0,household_agent_0,1000.0,41.0,household_agent_1,48.0,41.0,27967.0
7,,,51.0,27919.0,household_agent_2,1002.0,41.0,household_agent_1,52.0,41.0,27971.0
8,,,14.0,6669.0,household_agent_1,1001.0,41.0,household_agent_2,53.0,41.0,6722.0
9,,,15.0,6669.0,household_agent_3,1003.0,41.0,household_agent_2,58.0,41.0,6727.0
10,,,46.0,27919.0,household_agent_1,1001.0,41.0,household_agent_2,54.0,41.0,27973.0
11,,,47.0,27919.0,household_agent_3,1003.0,41.0,household_agent_2,58.0,41.0,27977.0
12,,,10.0,6669.0,household_agent_2,1002.0,41.0,household_agent_3,49.0,41.0,6718.0
13,,,11.0,6669.0,household_agent_4,1004.0,41.0,household_agent_3,52.0,41.0,6721.0
14,,,42.0,27919.0,household_agent_2,1002.0,41.0,household_agent_3,47.0,41.0,27966.0
15,,,43.0,27919.0,household_agent_4,1004.0,41.0,household_agent_3,54.0,41.0,27973.0
16,,,6.0,6669.0,household_agent_3,1003.0,41.0,household_agent_4,49.0,41.0,6718.0
17,,,7.0,6669.0,household_agent_5,1005.0,41.0,household_agent_4,52.0,41.0,6721.0
18,,,38.0,27919.0,household_agent_3,1003.0,41.0,household_agent_4,47.0,41.0,27966.0
19,,,39.0,27919.0,household_agent_5,1005.0,41.0,household_agent_4,53.0,41.0,27972.0
20,,,2.0,11808.0,household_agent_4,1004.0,41.0,household_agent_5,47.0,41.0,11855.0
21,,,3.0,11808.0,household_agent_6,1006.0,41.0,household_agent_5,52.0,41.0,11860.0
22,,,4.0,6669.0,household_agent_4,1004.0,41.0,household_agent_5,43.0,41.0,6712.0
23,,,5.0,6669.0,household_agent_6,1006.0,41.0,household_agent_5,49.0,41.0,6718.0
24,,,36.0,27919.0,household_agent_4,1004.0,41.0,household_agent_5,43.0,41.0,27962.0
25,,,37.0,27919.0,household_agent_6,1006.0,41.0,household_agent_5,49.0,41.0,27968.0
26,,,68.0,25638.0,aggregator_agent,1019.0,41.0,household_agent_5,47.0,41.0,25685.0
27,,,8.0,6669.0,household_agent_5,1005.0,41.0,household_agent_6,64.0,41.0,6733.0
28,,,9.0,6669.0,household_agent_7,1007.0,41.0,household_agent_6,69.0,41.0,6738.0
29,,,40.0,27919.0,household_agent_5,1005.0,41.0,household_agent_6,59.0,41.0,27978.0
30,,,41.0,27919.0,household_agent_7,1007.0,41.0,household_agent_6,70.0,41.0,27989.0
31,,,12.0,6669.0,household_agent_6,1006.0,41.0,household_agent_7,59.0,41.0,6728.0
32,,,13.0,6669.0,household_agent_8,1008.0,41.0,household_agent_7,63.0,41.0,6732.0
33,,,44.0,27919.0,household_agent_6,1006.0,41.0,household_agent_7,58.0,41.0,27977.0
34,,,45.0,27919.0,household_agent_8,1008.0,41.0,household_agent_7,63.0,41.0,27982.0
35,,,16.0,6669.0,household_agent_7,1007.0,41.0,household_agent_8,53.0,41.0,6722.0
36,,,17.0,6669.0,household_agent_9,1009.0,41.0,household_agent_8,57.0,41.0,6726.0
37,,,48.0,27919.0,household_agent_7,1007.0,41.0,household_agent_8,52.0,41.0,27971.0
38,,,49.0,27919.0,household_agent_9,1009.0,41.0,household_agent_8,57.0,41.0,27976.0
39,,,20.0,6669.0,household_agent_8,1008.0,41.0,household_agent_9,53.0,41.0,6722.0
40,,,21.0,6669.0,household_agent_10,1010.0,41.0,household_agent_9,58.0,41.0,6727.0
41,,,52.0,27919.0,household_agent_8,1008.0,41.0,household_agent_9,52.0,41.0,27971.0
42,,,53.0,27919.0,household_agent_10,1010.0,41.0,household_agent_9,57.0,41.0,27976.0
43,,,23.0,6669.0,household_agent_9,1009.0,41.0,household_agent_10,48.0,41.0,6717.0
44,,,24.0,6669.0,household_agent_11,1011.0,41.0,household_agent_10,54.0,41.0,6723.0
45,,,55.0,27919.0,household_agent_9,1009.0,41.0,household_agent_10,48.0,41.0,27967.0
46,,,56.0,27919.0,household_agent_11,1011.0,41.0,household_agent_10,55.0,41.0,27974.0
47,,,25.0,6669.0,household_agent_10,1010.0,41.0,household_agent_11,69.0,41.0,6738.0
48,,,26.0,6669.0,household_agent_12,1012.0,41.0,household_agent_11,80.0,41.0,6749.0
49,,,57.0,27919.0,household_agent_10,1010.0,41.0,household_agent_11,68.0,41.0,27987.0
50,,,58.0,27919.0,household_agent_12,1012.0,41.0,household_agent_11,79.0,41.0,27998.0
51,,,27.0,6669.0,household_agent_11,1011.0,41.0,household_agent_12,63.0,41.0,6732.0
52,,,28.0,6669.0,generation_agent_0,1013.0,41.0,household_agent_12,68.0,41.0,6737.0
53,,,59.0,27919.0,household_agent_11,1011.0,41.0,household_agent_12,63.0,41.0,27982.0
54,,,60.0,27919.0,generation_agent_0,1013.0,41.0,household_agent_12,68.0,41.0,27987.0
55,,,29.0,6669.0,household_agent_12,1012.0,41.0,generation_agent_0,57.0,41.0,6726.0
56,,,30.0,6669.0,generation_agent_1,1014.0,41.0,generation_agent_0,68.0,41.0,6737.0
57,,,61.0,27919.0,household_agent_12,1012.0,41.0,generation_agent_0,58.0,41.0,27977.0
58,,,62.0,27919.0,generation_agent_1,1014.0,41.0,generation_agent_0,69.0,41.0,27988.0
59,,,31.0,6669.0,generation_agent_0,1013.0,41.0,generation_agent_1,53.0,41.0,6722.0
60,,,32.0,6669.0,generation_agent_2,1015.0,41.0,generation_agent_1,59.0,41.0,6728.0
61,,,63.0,27919.0,generation_agent_0,1013.0,41.0,generation_agent_1,54.0,41.0,27973.0
62,,,64.0,27919.0,generation_agent_2,1015.0,41.0,generation_agent_1,59.0,41.0,27978.0
63,,,33.0,6669.0,generation_agent_1,1014.0,41.0,generation_agent_2,69.0,41.0,6738.0
64,,,34.0,6669.0,generation_agent_3,1016.0,41.0,generation_agent_2,75.0,41.0,6744.0
65,,,65.0,27919.0,generation_agent_1,1014.0,41.0,generation_agent_2,73.0,41.0,27992.0
66,,,66.0,27919.0,generation_agent_3,1016.0,41.0,generation_agent_2,79.0,41.0,27998.0
67,,,35.0,6669.0,generation_agent_2,1015.0,41.0,generation_agent_3,68.0,41.0,6737.0
68,,,67.0,27919.0,generation_agent_2,1015.0,41.0,generation_agent_3,68.0,41.0,27987.0
