,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-25 01:19:09.487282,,,,,,,,,
1,Simulation configuration ID,371ca30a-131f-4334-a83a-0b8994e4be2f,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,33.0,control_center_agent,991.0,generation_agent_2,0.0,28.0,536.0,61.0
1,,,0.0,33.0,control_center_agent,991.0,generation_agent_2,0.0,48.0,455.0,81.0
2,,,101700.0,428.0,generation_agent_2,991.0,control_center_agent,61.0,19.0,536.0,447.0
3,,,101700.0,428.0,generation_agent_2,991.0,control_center_agent,61.0,33.0,455.0,461.0
4,,,101701.0,448.0,generation_agent_2,991.0,control_center_agent,81.0,19.0,536.0,467.0
5,,,101701.0,448.0,generation_agent_2,991.0,control_center_agent,81.0,33.0,455.0,481.0
