,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-24 11:46:33.009542,,,,,,,,,
1,Simulation configuration ID,e8e79945-d549-4511-9593-12a963950b8b,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 23 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,42.0,aggregator_agent,1019.0,191.0,control_center_agent,19.0,191.0,61.0
1,,,1.0,221.0,household_agent_4,1004.0,191.0,aggregator_agent,47.0,191.0,268.0
2,,,2.0,12973.0,household_agent_3,1003.0,191.0,household_agent_4,47.0,191.0,13020.0
3,,,3.0,12973.0,household_agent_5,1005.0,191.0,household_agent_4,58.0,191.0,13031.0
4,,,4.0,12973.0,generation_agent_0,1013.0,191.0,household_agent_4,69.0,191.0,13042.0
