,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-26 00:12:19.131795,,,,,,,,,
1,Simulation configuration ID,89452070-e82a-40d5-aac5-2960e57d5fc9,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,76.0,aggregator_agent,1019.0,991.0,control_center_agent,20.0,536.0,96.0
1,,,0.0,76.0,aggregator_agent,1019.0,991.0,control_center_agent,34.0,455.0,110.0
2,,,1.0,111.0,household_agent_6,1006.0,991.0,aggregator_agent,55.0,536.0,166.0
3,,,1.0,111.0,household_agent_6,1006.0,991.0,aggregator_agent,89.0,455.0,200.0
