,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-23 19:29:15.737684,,,,,,,,,
1,Simulation configuration ID,50f1216b-3ccb-4d97-99fd-8190432993fe,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 15 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,45.0,household_agent_2,1002.0,991.0,control_center_agent,20.0,536.0,65.0
1,,,0.0,45.0,household_agent_2,1002.0,991.0,control_center_agent,34.0,455.0,79.0
2,,,7.0,23827.0,household_agent_2,1002.0,991.0,household_agent_5,48.0,536.0,23875.0
3,,,7.0,23827.0,household_agent_2,1002.0,991.0,household_agent_5,81.0,455.0,23908.0
4,,,8.0,23827.0,generation_agent_3,1016.0,991.0,household_agent_5,59.0,536.0,23886.0
5,,,8.0,23827.0,generation_agent_3,1016.0,991.0,household_agent_5,93.0,455.0,23920.0
6,,,1.0,5277.0,household_agent_5,1005.0,991.0,household_agent_2,49.0,536.0,5326.0
7,,,1.0,5277.0,household_agent_5,1005.0,991.0,household_agent_2,83.0,455.0,5360.0
8,,,2.0,5277.0,household_agent_10,1010.0,991.0,household_agent_2,60.0,536.0,5337.0
9,,,2.0,5277.0,household_agent_10,1010.0,991.0,household_agent_2,94.0,455.0,5371.0
10,,,3.0,5277.0,generation_agent_0,1013.0,991.0,household_agent_2,71.0,536.0,5348.0
11,,,3.0,5277.0,generation_agent_0,1013.0,991.0,household_agent_2,105.0,455.0,5382.0
12,,,4.0,23827.0,household_agent_5,1005.0,991.0,household_agent_2,49.0,536.0,23876.0
13,,,4.0,23827.0,household_agent_5,1005.0,991.0,household_agent_2,94.0,455.0,23921.0
14,,,5.0,23827.0,household_agent_10,1010.0,991.0,household_agent_2,61.0,536.0,23888.0
15,,,5.0,23827.0,household_agent_10,1010.0,991.0,household_agent_2,101.0,455.0,23928.0
16,,,6.0,23827.0,generation_agent_0,1013.0,991.0,household_agent_2,59.0,536.0,27073.0
17,,,6.0,23827.0,generation_agent_0,1013.0,991.0,household_agent_2,98.0,455.0,27112.0
18,,,6.0,23827.0,generation_agent_0,1013.0,991.0,household_agent_2,76.0,536.0,23903.0
19,,,6.0,23827.0,generation_agent_0,1013.0,991.0,household_agent_2,113.0,455.0,23940.0
20,,,9.0,23827.0,household_agent_2,1002.0,991.0,household_agent_10,52.0,536.0,23879.0
21,,,9.0,23827.0,household_agent_2,1002.0,991.0,household_agent_10,89.0,455.0,23916.0
22,,,10.0,23827.0,household_agent_6,1006.0,991.0,household_agent_10,75.0,536.0,23902.0
23,,,10.0,23827.0,household_agent_6,1006.0,991.0,household_agent_10,116.0,455.0,23943.0
24,,,11.0,23827.0,generation_agent_3,1016.0,991.0,household_agent_10,79.0,536.0,23906.0
25,,,11.0,23827.0,generation_agent_3,1016.0,991.0,household_agent_10,164.0,455.0,23991.0
26,,,19.0,23827.0,household_agent_10,1010.0,991.0,household_agent_6,50.0,536.0,23877.0
27,,,19.0,23827.0,household_agent_10,1010.0,991.0,household_agent_6,96.0,455.0,23923.0
28,,,19.0,23827.0,household_agent_10,1010.0,991.0,household_agent_6,60.0,536.0,16487.0
29,,,19.0,23827.0,household_agent_10,1010.0,991.0,household_agent_6,94.0,455.0,16521.0
30,,,20.0,23827.0,household_agent_11,1011.0,991.0,household_agent_6,69.0,536.0,23896.0
31,,,20.0,23827.0,household_agent_11,1011.0,991.0,household_agent_6,107.0,455.0,23934.0
32,,,21.0,23827.0,generation_agent_3,1016.0,991.0,household_agent_6,118.0,536.0,18947.0
33,,,21.0,23827.0,generation_agent_3,1016.0,991.0,household_agent_6,139.0,455.0,18968.0
