,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-24 05:06:58.077356,,,,,,,,,
1,Simulation configuration ID,3c177d7b-7727-46a4-b54f-5f7132c056d4,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 20 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,20.0,aggregator_agent,1019.0,991.0,control_center_agent,19.0,536.0,39.0
1,,,0.0,20.0,aggregator_agent,1019.0,991.0,control_center_agent,33.0,455.0,53.0
2,,,1.0,177.0,household_agent_3,1003.0,991.0,aggregator_agent,47.0,536.0,224.0
3,,,1.0,177.0,household_agent_3,1003.0,991.0,aggregator_agent,81.0,455.0,258.0
4,,,380.0,24138.0,control_center_agent,1017.0,991.0,aggregator_agent,28.0,536.0,24166.0
5,,,380.0,24138.0,control_center_agent,1017.0,991.0,aggregator_agent,48.0,455.0,24186.0
6,,,28.0,28034.0,household_agent_11,1011.0,991.0,household_agent_7,70.0,536.0,28104.0
7,,,28.0,28034.0,household_agent_11,1011.0,991.0,household_agent_7,100.0,455.0,28134.0
8,,,29.0,28034.0,household_agent_8,1008.0,991.0,household_agent_7,51.0,536.0,28085.0
9,,,29.0,28034.0,household_agent_8,1008.0,991.0,household_agent_7,93.0,455.0,28127.0
10,,,30.0,28034.0,household_agent_6,1006.0,991.0,household_agent_7,74.0,536.0,28108.0
11,,,30.0,28034.0,household_agent_6,1006.0,991.0,household_agent_7,110.0,455.0,28144.0
12,,,31.0,28034.0,household_agent_9,1009.0,991.0,household_agent_7,77.0,536.0,28111.0
13,,,31.0,28034.0,household_agent_9,1009.0,991.0,household_agent_7,121.0,455.0,28155.0
14,,,32.0,28034.0,household_agent_2,1002.0,991.0,household_agent_7,133.0,536.0,28167.0
15,,,32.0,28034.0,household_agent_2,1002.0,991.0,household_agent_7,154.0,455.0,28188.0
16,,,33.0,28034.0,household_agent_3,1003.0,991.0,household_agent_7,144.0,536.0,28178.0
