,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-24 16:41:44.116749,,,,,,,,,
1,Simulation configuration ID,d7a8329c-dfea-4b1f-a1f4-90e5bdd0a20f,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,23.0,aggregator_agent,1019.0,41.0,control_center_agent,19.0,41.0,42.0
1,,,1.0,107.0,household_agent_8,1008.0,41.0,aggregator_agent,403.0,41.0,510.0
2,,,835.0,231.0,control_center_agent,1017.0,41.0,aggregator_agent,29.0,41.0,260.0
3,,,34.0,90.0,household_agent_1,1001.0,41.0,household_agent_0,483.0,82.0,573.0
4,,,35.0,90.0,household_agent_2,1002.0,41.0,household_agent_0,97.0,41.0,187.0
5,,,36.0,90.0,household_agent_3,1003.0,41.0,household_agent_0,238.0,82.0,328.0
6,,,37.0,90.0,household_agent_4,1004.0,41.0,household_agent_0,70.0,41.0,160.0
7,,,38.0,90.0,household_agent_5,1005.0,41.0,household_agent_0,95.0,41.0,185.0
8,,,39.0,90.0,household_agent_6,1006.0,41.0,household_agent_0,88.0,41.0,178.0
9,,,40.0,90.0,household_agent_7,1007.0,41.0,household_agent_0,211.0,41.0,301.0
10,,,41.0,90.0,household_agent_8,1008.0,41.0,household_agent_0,208.0,41.0,298.0
11,,,42.0,90.0,household_agent_9,1009.0,41.0,household_agent_0,143.0,41.0,233.0
12,,,43.0,90.0,household_agent_10,1010.0,41.0,household_agent_0,178.0,41.0,268.0
13,,,44.0,90.0,household_agent_11,1011.0,41.0,household_agent_0,169.0,41.0,259.0
