,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-26 10:07:23.421258,,,,,,,,,
1,Simulation configuration ID,585ef80b-09a6-4480-986d-c7ad22f0d9a5,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,87.0,aggregator_agent,1019.0,991.0,control_center_agent,19.0,536.0,106.0
1,,,0.0,87.0,aggregator_agent,1019.0,991.0,control_center_agent,33.0,455.0,120.0
2,,,1.0,184.0,household_agent_1,1001.0,991.0,aggregator_agent,47.0,536.0,231.0
3,,,1.0,184.0,household_agent_1,1001.0,991.0,aggregator_agent,81.0,455.0,265.0
4,,,34.0,11567.0,household_agent_1,1001.0,991.0,household_agent_0,161.0,536.0,11728.0
5,,,34.0,11567.0,household_agent_1,1001.0,991.0,household_agent_0,193.0,455.0,11760.0
6,,,35.0,11567.0,household_agent_2,1002.0,991.0,household_agent_0,99.0,536.0,11666.0
7,,,35.0,11567.0,household_agent_2,1002.0,991.0,household_agent_0,127.0,455.0,11694.0
8,,,36.0,11567.0,household_agent_3,1003.0,991.0,household_agent_0,55.0,536.0,11622.0
9,,,36.0,11567.0,household_agent_3,1003.0,991.0,household_agent_0,105.0,455.0,11672.0
10,,,37.0,11567.0,household_agent_4,1004.0,991.0,household_agent_0,116.0,536.0,11683.0
11,,,37.0,11567.0,household_agent_4,1004.0,991.0,household_agent_0,144.0,455.0,11711.0
12,,,38.0,11567.0,household_agent_5,1005.0,991.0,household_agent_0,61.0,536.0,11628.0
13,,,38.0,11567.0,household_agent_5,1005.0,991.0,household_agent_0,171.0,455.0,11738.0
14,,,39.0,11567.0,household_agent_6,1006.0,991.0,household_agent_0,182.0,536.0,11749.0
15,,,39.0,11567.0,household_agent_6,1006.0,991.0,household_agent_0,209.0,455.0,11776.0
16,,,40.0,11567.0,household_agent_7,1007.0,991.0,household_agent_0,215.0,536.0,11782.0
17,,,40.0,11567.0,household_agent_7,1007.0,991.0,household_agent_0,248.0,455.0,11815.0
18,,,41.0,11567.0,household_agent_8,1008.0,991.0,household_agent_0,226.0,536.0,11793.0
19,,,41.0,11567.0,household_agent_8,1008.0,991.0,household_agent_0,259.0,455.0,11826.0
20,,,42.0,11567.0,household_agent_9,1009.0,991.0,household_agent_0,237.0,536.0,11804.0
21,,,42.0,11567.0,household_agent_9,1009.0,991.0,household_agent_0,270.0,455.0,11837.0
22,,,43.0,11567.0,household_agent_10,1010.0,991.0,household_agent_0,282.0,536.0,11849.0
23,,,43.0,11567.0,household_agent_10,1010.0,991.0,household_agent_0,314.0,455.0,11881.0
24,,,44.0,11567.0,household_agent_11,1011.0,991.0,household_agent_0,294.0,536.0,11861.0
25,,,44.0,11567.0,household_agent_11,1011.0,991.0,household_agent_0,325.0,455.0,11892.0
26,,,45.0,11567.0,household_agent_12,1012.0,991.0,household_agent_0,303.0,536.0,11870.0
27,,,45.0,11567.0,household_agent_12,1012.0,991.0,household_agent_0,336.0,455.0,11903.0
28,,,46.0,11567.0,generation_agent_0,1013.0,991.0,household_agent_0,347.0,536.0,11914.0
29,,,46.0,11567.0,generation_agent_0,1013.0,991.0,household_agent_0,381.0,455.0,11948.0
30,,,47.0,11567.0,generation_agent_1,1014.0,991.0,household_agent_0,358.0,536.0,11925.0
31,,,47.0,11567.0,generation_agent_1,1014.0,991.0,household_agent_0,392.0,455.0,11959.0
32,,,48.0,11567.0,generation_agent_2,1015.0,991.0,household_agent_0,403.0,536.0,11970.0
33,,,48.0,11567.0,generation_agent_2,1015.0,991.0,household_agent_0,436.0,455.0,12003.0
34,,,49.0,11567.0,generation_agent_3,1016.0,991.0,household_agent_0,414.0,536.0,11981.0
35,,,49.0,11567.0,generation_agent_3,1016.0,991.0,household_agent_0,447.0,455.0,12014.0
36,,,2.0,2780.0,household_agent_0,1000.0,991.0,household_agent_1,52.0,536.0,2832.0
37,,,2.0,2780.0,household_agent_0,1000.0,991.0,household_agent_1,85.0,455.0,2865.0
38,,,3.0,2780.0,household_agent_2,1002.0,991.0,household_agent_1,63.0,536.0,2843.0
39,,,3.0,2780.0,household_agent_2,1002.0,991.0,household_agent_1,96.0,455.0,2876.0
40,,,4.0,2780.0,household_agent_3,1003.0,991.0,household_agent_1,74.0,536.0,2854.0
41,,,4.0,2780.0,household_agent_3,1003.0,991.0,household_agent_1,107.0,455.0,2887.0
42,,,5.0,2780.0,household_agent_4,1004.0,991.0,household_agent_1,118.0,536.0,2898.0
43,,,5.0,2780.0,household_agent_4,1004.0,991.0,household_agent_1,151.0,455.0,2931.0
44,,,6.0,2780.0,household_agent_5,1005.0,991.0,household_agent_1,129.0,536.0,2909.0
45,,,6.0,2780.0,household_agent_5,1005.0,991.0,household_agent_1,162.0,455.0,2942.0
46,,,7.0,2780.0,household_agent_6,1006.0,991.0,household_agent_1,140.0,536.0,2920.0
47,,,7.0,2780.0,household_agent_6,1006.0,991.0,household_agent_1,173.0,455.0,2953.0
48,,,8.0,2780.0,household_agent_7,1007.0,991.0,household_agent_1,184.0,536.0,2964.0
