,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-26 11:46:53.980165,,,,,,,,,
1,Simulation configuration ID,73285609-275e-477a-b91a-64e200de919d,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 23 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,54.0,aggregator_agent,1019.0,41.0,control_center_agent,19.0,41.0,73.0
1,,,1.0,166.0,household_agent_11,1011.0,41.0,aggregator_agent,724.0,41.0,890.0
2,,,1107.0,242.0,control_center_agent,1017.0,41.0,aggregator_agent,44.0,41.0,286.0
3,,,34.0,137.0,household_agent_1,1001.0,41.0,household_agent_0,54.0,41.0,191.0
4,,,35.0,137.0,household_agent_2,1002.0,41.0,household_agent_0,164.0,41.0,301.0
5,,,36.0,137.0,household_agent_3,1003.0,41.0,household_agent_0,79.0,41.0,216.0
6,,,37.0,137.0,household_agent_4,1004.0,41.0,household_agent_0,142.0,41.0,279.0
7,,,38.0,137.0,household_agent_5,1005.0,41.0,household_agent_0,245.0,41.0,382.0
8,,,39.0,137.0,household_agent_6,1006.0,41.0,household_agent_0,269.0,123.0,406.0
9,,,40.0,137.0,household_agent_7,1007.0,41.0,household_agent_0,288.0,123.0,425.0
10,,,41.0,137.0,household_agent_8,1008.0,41.0,household_agent_0,304.0,82.0,441.0
11,,,42.0,137.0,household_agent_9,1009.0,41.0,household_agent_0,409.0,82.0,546.0
12,,,43.0,137.0,household_agent_10,1010.0,41.0,household_agent_0,432.0,123.0,569.0
13,,,44.0,137.0,household_agent_11,1011.0,41.0,household_agent_0,494.0,123.0,631.0
14,,,45.0,137.0,household_agent_12,1012.0,41.0,household_agent_0,516.0,41.0,653.0
15,,,46.0,137.0,generation_agent_0,1013.0,41.0,household_agent_0,501.0,123.0,638.0
16,,,47.0,137.0,generation_agent_1,1014.0,41.0,household_agent_0,527.0,41.0,664.0
17,,,48.0,137.0,generation_agent_2,1015.0,41.0,household_agent_0,640.0,123.0,777.0
18,,,49.0,137.0,generation_agent_3,1016.0,41.0,household_agent_0,619.0,41.0,756.0
19,,,306.0,184.0,household_agent_1,1001.0,41.0,household_agent_0,200.0,82.0,384.0
20,,,307.0,184.0,household_agent_2,1002.0,41.0,household_agent_0,218.0,82.0,402.0
21,,,308.0,184.0,household_agent_3,1003.0,41.0,household_agent_0,102.0,41.0,286.0
22,,,309.0,184.0,household_agent_4,1004.0,41.0,household_agent_0,101.0,41.0,285.0
23,,,310.0,184.0,household_agent_5,1005.0,41.0,household_agent_0,198.0,82.0,382.0
24,,,317.0,184.0,household_agent_12,1012.0,41.0,household_agent_0,510.0,123.0,694.0
25,,,319.0,184.0,generation_agent_1,1014.0,41.0,household_agent_0,549.0,123.0,733.0
26,,,321.0,184.0,generation_agent_3,1016.0,41.0,household_agent_0,604.0,123.0,788.0
27,,,580.0,192.0,household_agent_3,1003.0,41.0,household_agent_0,132.0,41.0,324.0
28,,,581.0,192.0,household_agent_4,1004.0,41.0,household_agent_0,150.0,41.0,342.0
29,,,585.0,192.0,household_agent_8,1008.0,41.0,household_agent_0,298.0,82.0,490.0
30,,,586.0,192.0,household_agent_9,1009.0,41.0,household_agent_0,416.0,82.0,608.0
31,,,850.0,290.0,household_agent_1,1001.0,41.0,household_agent_0,178.0,41.0,468.0
32,,,851.0,290.0,household_agent_2,1002.0,41.0,household_agent_0,112.0,41.0,402.0
33,,,852.0,290.0,household_agent_3,1003.0,41.0,household_agent_0,54.0,41.0,344.0
34,,,853.0,290.0,household_agent_4,1004.0,41.0,household_agent_0,134.0,41.0,424.0
35,,,854.0,290.0,household_agent_5,1005.0,41.0,household_agent_0,224.0,41.0,514.0
