,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-30 19:01:34.990629,,,,,,,,,
1,Simulation configuration ID,5a102835-1c70-4e38-b5bb-eee0d74a8016,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 330 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,70.0,aggregator_agent,1324.0,991.0,control_center_agent,25.0,536.0,95.0
1,,,0.0,70.0,aggregator_agent,1324.0,991.0,control_center_agent,45.0,455.0,115.0
2,,,1.0,112.0,household_agent_11,1035.0,991.0,aggregator_agent,64.0,536.0,176.0
3,,,1.0,112.0,household_agent_11,1035.0,991.0,aggregator_agent,104.0,455.0,216.0
