,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-31 11:58:06.049931,,,,,,
1,Simulation configuration ID,29df2050-4c99-4ce0-92a6-8b48d9d14838,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,4.0,aggregator_agent,1318.0,733.0,market_agent
0,,,1.0,74.0,aggregator_agent,1318.0,482.0,grid_operator_agent
0,,,2.0,96.0,aggregator_agent,1318.0,435.0,household_agent_84
0,,,3.0,120.0,aggregator_agent,1318.0,440.0,household_agent_40
0,,,4.0,114.0,aggregator_agent,1318.0,982.0,household_agent_33
0,,,5.0,168.0,aggregator_agent,1318.0,493.0,household_agent_0
0,,,6.0,149.0,aggregator_agent,1318.0,348.0,household_agent_13
0,,,7.0,124.0,aggregator_agent,1318.0,515.0,household_agent_96
0,,,8.0,173.0,aggregator_agent,1318.0,877.0,household_agent_66
0,,,9.0,172.0,aggregator_agent,1318.0,948.0,household_agent_53
0,,,10.0,85.0,aggregator_agent,1318.0,246.0,household_agent_57
0,,,11.0,96.0,aggregator_agent,1318.0,603.0,household_agent_28
0,,,12.0,174.0,aggregator_agent,1318.0,535.0,household_agent_38
0,,,13.0,87.0,aggregator_agent,1318.0,228.0,household_agent_58
0,,,14.0,86.0,aggregator_agent,1318.0,235.0,household_agent_76
0,,,15.0,118.0,aggregator_agent,1318.0,437.0,household_agent_83
0,,,16.0,172.0,aggregator_agent,1318.0,611.0,household_agent_56
