,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-01 13:14:11.519184,,,,,,,,,
1,Simulation configuration ID,d622f140-3c92-4da2-ad85-f48b9d569686,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 67 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,70.0,household_agent_28,49.0,household_agent_29,0.0,0.0,49.0,70.0
1,,,0.0,70.0,household_agent_28,49.0,household_agent_29,0.0,0.0,41.0,63.0
2,,,1.0,70.0,household_agent_30,39.0,household_agent_29,0.0,0.0,39.0,70.0
3,,,1.0,70.0,household_agent_30,39.0,household_agent_29,0.0,0.0,21.0,44.0
4,,,103100.0,105.0,household_agent_29,49.0,household_agent_28,70.0,0.0,49.0,105.0
5,,,103300.0,78.0,household_agent_29,39.0,household_agent_30,70.0,0.0,39.0,78.0
