,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-12 22:42:38.147446,,,,,,
1,Simulation configuration ID,afaa876d-0512-41c5-868b-513ae0807819,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,67.0,aggregator_agent,1324.0,160.0,market_agent
0,,,1.0,228.0,generation_agent_46,1170.0,166.0,aggregator_agent
1,,,2.0,228.0,household_agent_68,1092.0,79.0,aggregator_agent
2,,,3.0,228.0,storage_agent_81,1305.0,116.0,aggregator_agent
3,,,4.0,228.0,storage_agent_94,1318.0,117.0,aggregator_agent
4,,,5.0,228.0,generation_agent_88,1212.0,81.0,aggregator_agent
5,,,6.0,228.0,generation_agent_39,1163.0,199.0,aggregator_agent
6,,,7.0,228.0,storage_agent_71,1295.0,179.0,aggregator_agent
7,,,8.0,228.0,storage_agent_54,1278.0,98.0,aggregator_agent
8,,,9.0,228.0,storage_agent_13,1237.0,129.0,aggregator_agent
9,,,10.0,228.0,generation_agent_13,1137.0,101.0,aggregator_agent
10,,,11.0,228.0,household_agent_39,1063.0,53.0,aggregator_agent
11,,,12.0,228.0,generation_agent_91,1215.0,195.0,aggregator_agent
12,,,13.0,228.0,storage_agent_18,1242.0,108.0,aggregator_agent
13,,,14.0,228.0,generation_agent_75,1199.0,160.0,aggregator_agent
14,,,15.0,228.0,generation_agent_81,1205.0,196.0,aggregator_agent
15,,,16.0,286.0,generation_agent_46,1170.0,152.0,aggregator_agent
16,,,17.0,286.0,household_agent_68,1092.0,77.0,aggregator_agent
17,,,18.0,286.0,storage_agent_81,1305.0,84.0,aggregator_agent
18,,,19.0,286.0,storage_agent_94,1318.0,188.0,aggregator_agent
19,,,20.0,286.0,generation_agent_88,1212.0,134.0,aggregator_agent
20,,,21.0,286.0,generation_agent_39,1163.0,164.0,aggregator_agent
21,,,22.0,286.0,storage_agent_71,1295.0,117.0,aggregator_agent
22,,,23.0,286.0,storage_agent_54,1278.0,173.0,aggregator_agent
23,,,24.0,286.0,storage_agent_13,1237.0,159.0,aggregator_agent
24,,,25.0,286.0,generation_agent_13,1137.0,110.0,aggregator_agent
