,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-31 15:39:27.381394,,,,,,
1,Simulation configuration ID,9d54738d-2b1d-4468-891c-1b2686d2746c,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,38.0,aggregator_agent,1318.0,947.0,market_agent
0,,,1.0,23.0,aggregator_agent,1318.0,313.0,grid_operator_agent
0,,,2.0,121.0,aggregator_agent,1318.0,770.0,household_agent_81
0,,,3.0,128.0,aggregator_agent,1318.0,306.0,household_agent_54
0,,,4.0,85.0,aggregator_agent,1318.0,377.0,household_agent_57
0,,,5.0,101.0,aggregator_agent,1318.0,336.0,household_agent_26
0,,,6.0,67.0,aggregator_agent,1318.0,953.0,household_agent_39
0,,,7.0,91.0,aggregator_agent,1318.0,429.0,household_agent_75
0,,,8.0,49.0,aggregator_agent,1318.0,891.0,household_agent_28
0,,,9.0,127.0,aggregator_agent,1318.0,275.0,household_agent_88
0,,,10.0,71.0,aggregator_agent,1318.0,996.0,household_agent_52
0,,,11.0,124.0,aggregator_agent,1318.0,204.0,household_agent_42
0,,,12.0,57.0,aggregator_agent,1318.0,625.0,household_agent_43
0,,,13.0,74.0,aggregator_agent,1318.0,332.0,household_agent_71
0,,,14.0,123.0,aggregator_agent,1318.0,383.0,household_agent_25
0,,,15.0,123.0,aggregator_agent,1318.0,307.0,household_agent_96
0,,,16.0,43.0,aggregator_agent,1318.0,607.0,household_agent_36
