,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-31 22:58:18.435704,,,,,,,,,
1,Simulation configuration ID,aa2bf0b5-2f09-4015-81b1-608fee0394c1,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 330 agents,,,,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,87.0,grid_operator_agent,11.0,household_agent_24,0.0,35.0,11.0,122.0
1,,,1.0,87.0,grid_operator_agent,12.0,household_agent_99,0.0,46.0,12.0,133.0
2,,,2.0,87.0,grid_operator_agent,30.0,household_agent_31,0.0,39.0,30.0,126.0
3,,,3.0,87.0,grid_operator_agent,22.0,household_agent_20,0.0,28.0,22.0,115.0
4,,,4.0,87.0,grid_operator_agent,32.0,household_agent_78,0.0,39.0,32.0,126.0
5,,,5.0,87.0,grid_operator_agent,23.0,household_agent_25,0.0,40.0,23.0,127.0
6,,,6.0,87.0,grid_operator_agent,28.0,household_agent_76,0.0,41.0,28.0,128.0
7,,,7.0,87.0,grid_operator_agent,46.0,household_agent_43,0.0,37.0,46.0,124.0
8,,,8.0,87.0,grid_operator_agent,43.0,household_agent_88,0.0,38.0,43.0,125.0
9,,,9.0,87.0,grid_operator_agent,24.0,household_agent_62,0.0,40.0,24.0,127.0
10,,,10.0,87.0,grid_operator_agent,11.0,household_agent_41,0.0,34.0,11.0,121.0
11,,,11.0,87.0,grid_operator_agent,14.0,household_agent_80,0.0,44.0,14.0,131.0
12,,,12.0,87.0,grid_operator_agent,25.0,household_agent_96,0.0,45.0,25.0,132.0
13,,,13.0,87.0,grid_operator_agent,31.0,household_agent_47,0.0,33.0,31.0,120.0
14,,,14.0,87.0,grid_operator_agent,34.0,household_agent_0,0.0,43.0,34.0,130.0
