,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-13 22:47:06.732494,,,,,,
1,Simulation configuration ID,0c176279-380d-4133-8387-3e0ea0ae38ad,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,55.0,aggregator_agent,1318.0,108.0,market_agent
0,,,1.0,203.0,generation_agent_57,1175.0,69.0,aggregator_agent
1,,,2.0,203.0,household_agent_58,1076.0,118.0,aggregator_agent
2,,,3.0,203.0,generation_agent_28,1146.0,89.0,aggregator_agent
3,,,4.0,203.0,generation_agent_55,1173.0,117.0,aggregator_agent
4,,,5.0,203.0,storage_agent_65,1283.0,131.0,aggregator_agent
5,,,6.0,203.0,generation_agent_14,1132.0,193.0,aggregator_agent
6,,,7.0,203.0,household_agent_62,1080.0,164.0,aggregator_agent
7,,,8.0,203.0,storage_agent_38,1256.0,87.0,aggregator_agent
8,,,9.0,203.0,household_agent_9,1027.0,177.0,aggregator_agent
9,,,10.0,203.0,household_agent_50,1068.0,124.0,aggregator_agent
10,,,11.0,203.0,generation_agent_53,1171.0,80.0,aggregator_agent
11,,,12.0,203.0,generation_agent_44,1162.0,64.0,aggregator_agent
12,,,13.0,203.0,household_agent_20,1038.0,96.0,aggregator_agent
13,,,14.0,203.0,generation_agent_56,1174.0,93.0,aggregator_agent
14,,,15.0,203.0,generation_agent_59,1177.0,98.0,aggregator_agent
15,,,16.0,232.0,generation_agent_57,1175.0,171.0,aggregator_agent
16,,,17.0,232.0,household_agent_58,1076.0,95.0,aggregator_agent
17,,,18.0,232.0,generation_agent_28,1146.0,65.0,aggregator_agent
18,,,19.0,232.0,generation_agent_55,1173.0,178.0,aggregator_agent
19,,,20.0,232.0,storage_agent_65,1283.0,189.0,aggregator_agent
20,,,21.0,232.0,generation_agent_14,1132.0,57.0,aggregator_agent
21,,,22.0,232.0,household_agent_62,1080.0,115.0,aggregator_agent
22,,,23.0,232.0,storage_agent_38,1256.0,98.0,aggregator_agent
23,,,24.0,232.0,household_agent_9,1027.0,66.0,aggregator_agent
24,,,25.0,232.0,household_agent_50,1068.0,166.0,aggregator_agent
25,,,26.0,232.0,generation_agent_53,1171.0,123.0,aggregator_agent
26,,,27.0,232.0,generation_agent_44,1162.0,195.0,aggregator_agent
27,,,28.0,232.0,household_agent_20,1038.0,147.0,aggregator_agent
