,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-31 13:26:35.065653,,,,,,
1,Simulation configuration ID,64c9c39f-cdb1-4a55-ba9d-7ca42e33cb79,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,82.0,aggregator_agent,1318.0,17.0,market_agent
0,,,1.0,23.0,aggregator_agent,1318.0,38.0,grid_operator_agent
0,,,2.0,145.0,aggregator_agent,1318.0,36.0,household_agent_46
0,,,3.0,158.0,aggregator_agent,1318.0,21.0,household_agent_19
0,,,4.0,163.0,aggregator_agent,1318.0,16.0,household_agent_15
0,,,5.0,173.0,aggregator_agent,1318.0,42.0,household_agent_95
0,,,6.0,90.0,aggregator_agent,1318.0,9.0,household_agent_94
0,,,7.0,139.0,aggregator_agent,1318.0,8.0,household_agent_44
0,,,8.0,168.0,aggregator_agent,1318.0,31.0,household_agent_79
0,,,9.0,92.0,aggregator_agent,1318.0,19.0,household_agent_41
0,,,10.0,121.0,aggregator_agent,1318.0,18.0,household_agent_83
0,,,11.0,169.0,aggregator_agent,1318.0,40.0,household_agent_1
0,,,12.0,150.0,aggregator_agent,1318.0,28.0,household_agent_55
0,,,13.0,163.0,aggregator_agent,1318.0,45.0,household_agent_99
0,,,14.0,175.0,aggregator_agent,1318.0,20.0,household_agent_3
0,,,15.0,115.0,aggregator_agent,1318.0,11.0,household_agent_76
0,,,16.0,130.0,aggregator_agent,1318.0,11.0,household_agent_56
