,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-01 18:23:26.766457,,,,,,,,,
1,Simulation configuration ID,2c836b80-4985-43ae-9404-a3ce79a670bd,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 330 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,1.0,67.0,pdc_agent_0,1328.0,39.0,grid_infrastructure_agent_1,69.0,39.0,136.0
1,,,2.0,87.0,pdc_agent_0,1328.0,33.0,grid_infrastructure_agent_2,110.0,33.0,197.0
2,,,3.0,33.0,pdc_agent_0,1328.0,18.0,grid_infrastructure_agent_3,59.0,18.0,92.0
3,,,4.0,60.0,pdc_agent_0,1328.0,33.0,grid_infrastructure_agent_4,60.0,33.0,120.0
4,,,5.0,10.0,pdc_agent_0,1328.0,40.0,grid_infrastructure_agent_5,55.0,40.0,65.0
5,,,6.0,87.0,pdc_agent_0,1328.0,8.0,grid_infrastructure_agent_6,103.0,8.0,190.0
6,,,7.0,27.0,pdc_agent_0,1328.0,14.0,grid_infrastructure_agent_7,57.0,14.0,84.0
7,,,8.0,79.0,pdc_agent_0,1328.0,18.0,grid_infrastructure_agent_8,67.0,18.0,146.0
8,,,10.0,79.0,pdc_agent_0,1328.0,37.0,grid_infrastructure_agent_10,106.0,37.0,185.0
9,,,11.0,95.0,pdc_agent_0,1328.0,26.0,grid_infrastructure_agent_11,114.0,26.0,209.0
10,,,12.0,98.0,pdc_agent_0,1328.0,30.0,grid_infrastructure_agent_12,121.0,30.0,219.0
11,,,13.0,91.0,pdc_agent_0,1328.0,35.0,grid_infrastructure_agent_13,117.0,35.0,208.0
12,,,14.0,61.0,pdc_agent_0,1328.0,37.0,grid_infrastructure_agent_14,71.0,37.0,132.0
13,,,15.0,31.0,pdc_agent_0,1328.0,21.0,grid_infrastructure_agent_15,47.0,21.0,78.0
14,,,16.0,44.0,pdc_agent_0,1328.0,16.0,grid_infrastructure_agent_16,64.0,16.0,108.0
15,,,17.0,74.0,pdc_agent_0,1328.0,11.0,grid_infrastructure_agent_17,84.0,11.0,158.0
16,,,18.0,58.0,pdc_agent_0,1328.0,13.0,grid_infrastructure_agent_18,63.0,13.0,121.0
17,,,19.0,66.0,pdc_agent_0,1328.0,45.0,grid_infrastructure_agent_19,64.0,45.0,130.0
18,,,20.0,13.0,pdc_agent_0,1328.0,11.0,grid_infrastructure_agent_20,56.0,11.0,69.0
19,,,21.0,76.0,pdc_agent_0,1328.0,26.0,grid_infrastructure_agent_21,65.0,26.0,141.0
20,,,22.0,86.0,pdc_agent_0,1328.0,25.0,grid_infrastructure_agent_22,118.0,25.0,204.0
21,,,23.0,84.0,pdc_agent_0,1328.0,21.0,grid_infrastructure_agent_23,95.0,21.0,179.0
