,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-16 04:34:41.453177,,,,,,,,,
1,Simulation configuration ID,a7db0ed7-de7d-4d43-bce9-3153b7af3b13,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 65 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,900000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,56.0,73.0,household_agent_2,143.0,household_agent_26,0.0,81.0,143.0,154.0
1,,,57.0,73.0,household_agent_10,117.0,household_agent_26,0.0,82.0,117.0,155.0
2,,,58.0,73.0,household_agent_14,155.0,household_agent_26,0.0,110.0,155.0,183.0
3,,,59.0,73.0,household_agent_18,193.0,household_agent_26,0.0,163.0,193.0,236.0
4,,,60.0,73.0,household_agent_22,68.0,household_agent_26,0.0,186.0,68.0,259.0
5,,,61.0,73.0,household_agent_25,119.0,household_agent_26,0.0,244.0,119.0,317.0
6,,,62.0,73.0,household_agent_33,77.0,household_agent_26,0.0,256.0,77.0,329.0
7,,,63.0,73.0,household_agent_35,140.0,household_agent_26,0.0,291.0,140.0,364.0
8,,,64.0,73.0,household_agent_37,89.0,household_agent_26,0.0,336.0,89.0,409.0
9,,,65.0,73.0,household_agent_39,114.0,household_agent_26,0.0,372.0,114.0,445.0
10,,,66.0,73.0,household_agent_46,134.0,household_agent_26,0.0,397.0,134.0,470.0
11,,,67.0,73.0,household_agent_47,198.0,household_agent_26,0.0,436.0,198.0,509.0
12,,,68.0,73.0,household_agent_49,148.0,household_agent_26,0.0,489.0,148.0,562.0
13,,,69.0,73.0,generation_agent_0,119.0,household_agent_26,0.0,502.0,119.0,575.0
14,,,100500.0,23790.0,household_agent_26,143.0,household_agent_2,154.0,53.0,143.0,23843.0
15,,,101300.0,18748.0,household_agent_26,117.0,household_agent_10,155.0,53.0,117.0,18801.0
16,,,101700.0,13329.0,household_agent_26,155.0,household_agent_14,183.0,53.0,155.0,13382.0
17,,,102100.0,19155.0,household_agent_26,193.0,household_agent_18,236.0,53.0,193.0,19208.0
18,,,102500.0,4785.0,household_agent_26,68.0,household_agent_22,259.0,53.0,68.0,4838.0
19,,,102800.0,4655.0,household_agent_26,119.0,household_agent_25,317.0,60.0,119.0,4715.0
20,,,103600.0,25533.0,household_agent_26,77.0,household_agent_33,329.0,53.0,77.0,25586.0
21,,,103800.0,10020.0,household_agent_26,140.0,household_agent_35,364.0,53.0,140.0,10073.0
22,,,104000.0,1786.0,household_agent_26,89.0,household_agent_37,409.0,53.0,89.0,1839.0
23,,,104200.0,18773.0,household_agent_26,114.0,household_agent_39,445.0,53.0,114.0,18826.0
24,,,104900.0,29542.0,household_agent_26,134.0,household_agent_46,470.0,53.0,134.0,29595.0
25,,,105000.0,2672.0,household_agent_26,198.0,household_agent_47,509.0,53.0,198.0,2725.0
26,,,105200.0,26860.0,household_agent_26,148.0,household_agent_49,562.0,53.0,148.0,26913.0
27,,,105700.0,27241.0,household_agent_26,119.0,generation_agent_0,575.0,53.0,119.0,27294.0
