,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-08 22:20:08.684012,,,,,,
1,Simulation configuration ID,ed944982-333c-4ecb-aaed-71ab8f907c6f,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,3.0,aggregator_agent,1318.0,38.0,market_agent
0,,,1.0,62.0,household_agent_83,1101.0,32.0,aggregator_agent
1,,,2.0,62.0,storage_agent_22,1240.0,40.0,aggregator_agent
2,,,3.0,62.0,generation_agent_34,1152.0,23.0,aggregator_agent
3,,,4.0,62.0,household_agent_12,1030.0,29.0,aggregator_agent
4,,,5.0,62.0,household_agent_72,1090.0,19.0,aggregator_agent
5,,,6.0,62.0,generation_agent_55,1173.0,11.0,aggregator_agent
6,,,7.0,62.0,household_agent_15,1033.0,48.0,aggregator_agent
7,,,8.0,62.0,household_agent_34,1052.0,38.0,aggregator_agent
8,,,9.0,62.0,storage_agent_30,1248.0,16.0,aggregator_agent
9,,,10.0,62.0,storage_agent_55,1273.0,42.0,aggregator_agent
10,,,11.0,62.0,household_agent_17,1035.0,33.0,aggregator_agent
11,,,12.0,62.0,generation_agent_64,1182.0,48.0,aggregator_agent
12,,,13.0,62.0,storage_agent_38,1256.0,25.0,aggregator_agent
13,,,14.0,62.0,household_agent_53,1071.0,45.0,aggregator_agent
14,,,15.0,62.0,generation_agent_58,1176.0,25.0,aggregator_agent
15,,,16.0,106.0,household_agent_83,1101.0,32.0,aggregator_agent
16,,,17.0,106.0,storage_agent_22,1240.0,39.0,aggregator_agent
17,,,18.0,106.0,generation_agent_34,1152.0,37.0,aggregator_agent
18,,,19.0,106.0,household_agent_12,1030.0,40.0,aggregator_agent
19,,,20.0,106.0,household_agent_72,1090.0,36.0,aggregator_agent
20,,,21.0,106.0,generation_agent_55,1173.0,33.0,aggregator_agent
21,,,22.0,106.0,household_agent_15,1033.0,47.0,aggregator_agent
22,,,23.0,106.0,household_agent_34,1052.0,45.0,aggregator_agent
23,,,24.0,106.0,storage_agent_30,1248.0,27.0,aggregator_agent
24,,,25.0,106.0,storage_agent_55,1273.0,40.0,aggregator_agent
25,,,26.0,106.0,household_agent_17,1035.0,16.0,aggregator_agent
26,,,27.0,106.0,generation_agent_64,1182.0,49.0,aggregator_agent
27,,,28.0,106.0,storage_agent_38,1256.0,26.0,aggregator_agent
28,,,29.0,106.0,household_agent_53,1071.0,19.0,aggregator_agent
29,,,30.0,106.0,generation_agent_58,1176.0,8.0,aggregator_agent
30,,,31.0,146.0,household_agent_83,1101.0,35.0,aggregator_agent
31,,,32.0,146.0,storage_agent_22,1240.0,31.0,aggregator_agent
32,,,33.0,146.0,generation_agent_34,1152.0,30.0,aggregator_agent
33,,,34.0,146.0,household_agent_12,1030.0,12.0,aggregator_agent
34,,,35.0,146.0,household_agent_72,1090.0,33.0,aggregator_agent
35,,,36.0,146.0,generation_agent_55,1173.0,29.0,aggregator_agent
36,,,37.0,146.0,household_agent_15,1033.0,32.0,aggregator_agent
37,,,38.0,146.0,household_agent_34,1052.0,41.0,aggregator_agent
38,,,39.0,146.0,storage_agent_30,1248.0,18.0,aggregator_agent
39,,,40.0,146.0,storage_agent_55,1273.0,27.0,aggregator_agent
40,,,41.0,146.0,household_agent_17,1035.0,36.0,aggregator_agent
41,,,42.0,146.0,generation_agent_64,1182.0,33.0,aggregator_agent
42,,,43.0,146.0,storage_agent_38,1256.0,16.0,aggregator_agent
43,,,44.0,146.0,household_agent_53,1071.0,47.0,aggregator_agent
44,,,45.0,146.0,generation_agent_58,1176.0,41.0,aggregator_agent
45,,,46.0,165.0,household_agent_83,1101.0,8.0,aggregator_agent
46,,,47.0,165.0,storage_agent_22,1240.0,9.0,aggregator_agent
47,,,48.0,165.0,generation_agent_34,1152.0,42.0,aggregator_agent
48,,,49.0,165.0,household_agent_12,1030.0,37.0,aggregator_agent
49,,,50.0,165.0,household_agent_72,1090.0,34.0,aggregator_agent
50,,,51.0,165.0,generation_agent_55,1173.0,12.0,aggregator_agent
51,,,52.0,165.0,household_agent_15,1033.0,29.0,aggregator_agent
52,,,53.0,165.0,household_agent_34,1052.0,23.0,aggregator_agent
53,,,54.0,165.0,storage_agent_30,1248.0,18.0,aggregator_agent
54,,,55.0,165.0,storage_agent_55,1273.0,21.0,aggregator_agent
55,,,56.0,165.0,household_agent_17,1035.0,49.0,aggregator_agent
56,,,57.0,165.0,generation_agent_64,1182.0,48.0,aggregator_agent
57,,,58.0,165.0,storage_agent_38,1256.0,22.0,aggregator_agent
58,,,59.0,165.0,household_agent_53,1071.0,42.0,aggregator_agent
59,,,60.0,165.0,generation_agent_58,1176.0,46.0,aggregator_agent
60,,,61.0,195.0,household_agent_83,1101.0,12.0,aggregator_agent
