,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-08 17:39:30.621546,,,,,,
1,Simulation configuration ID,591c0e5e-5e64-4c01-a8c7-8270494a184e,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,69.0,aggregator_agent,1324.0,43.0,market_agent
0,,,1.0,219.0,storage_agent_2,1226.0,23.0,aggregator_agent
1,,,2.0,219.0,storage_agent_85,1309.0,21.0,aggregator_agent
2,,,3.0,219.0,household_agent_21,1045.0,30.0,aggregator_agent
3,,,4.0,219.0,generation_agent_85,1209.0,34.0,aggregator_agent
4,,,5.0,219.0,generation_agent_89,1213.0,41.0,aggregator_agent
5,,,6.0,219.0,generation_agent_38,1162.0,22.0,aggregator_agent
6,,,7.0,219.0,generation_agent_59,1183.0,21.0,aggregator_agent
7,,,8.0,219.0,household_agent_70,1094.0,29.0,aggregator_agent
8,,,9.0,219.0,generation_agent_68,1192.0,22.0,aggregator_agent
9,,,10.0,219.0,household_agent_64,1088.0,47.0,aggregator_agent
10,,,11.0,219.0,generation_agent_62,1186.0,50.0,aggregator_agent
11,,,12.0,219.0,storage_agent_94,1318.0,24.0,aggregator_agent
12,,,13.0,219.0,household_agent_83,1107.0,18.0,aggregator_agent
13,,,14.0,219.0,household_agent_13,1037.0,35.0,aggregator_agent
14,,,15.0,219.0,household_agent_68,1092.0,9.0,aggregator_agent
15,,,16.0,303.0,storage_agent_2,1226.0,8.0,aggregator_agent
16,,,17.0,303.0,storage_agent_85,1309.0,20.0,aggregator_agent
17,,,18.0,303.0,household_agent_21,1045.0,19.0,aggregator_agent
18,,,19.0,303.0,generation_agent_85,1209.0,10.0,aggregator_agent
19,,,20.0,303.0,generation_agent_89,1213.0,19.0,aggregator_agent
20,,,21.0,303.0,generation_agent_38,1162.0,14.0,aggregator_agent
21,,,22.0,303.0,generation_agent_59,1183.0,44.0,aggregator_agent
22,,,23.0,303.0,household_agent_70,1094.0,37.0,aggregator_agent
23,,,24.0,303.0,generation_agent_68,1192.0,22.0,aggregator_agent
24,,,25.0,303.0,household_agent_64,1088.0,15.0,aggregator_agent
25,,,26.0,303.0,generation_agent_62,1186.0,14.0,aggregator_agent
26,,,27.0,303.0,storage_agent_94,1318.0,12.0,aggregator_agent
27,,,28.0,303.0,household_agent_83,1107.0,10.0,aggregator_agent
28,,,29.0,303.0,household_agent_13,1037.0,48.0,aggregator_agent
29,,,30.0,303.0,household_agent_68,1092.0,8.0,aggregator_agent
30,,,31.0,331.0,storage_agent_2,1226.0,29.0,aggregator_agent
31,,,32.0,331.0,storage_agent_85,1309.0,19.0,aggregator_agent
32,,,33.0,331.0,household_agent_21,1045.0,38.0,aggregator_agent
33,,,34.0,331.0,generation_agent_85,1209.0,25.0,aggregator_agent
34,,,35.0,331.0,generation_agent_89,1213.0,9.0,aggregator_agent
35,,,36.0,331.0,generation_agent_38,1162.0,10.0,aggregator_agent
36,,,37.0,331.0,generation_agent_59,1183.0,15.0,aggregator_agent
37,,,38.0,331.0,household_agent_70,1094.0,21.0,aggregator_agent
38,,,39.0,331.0,generation_agent_68,1192.0,15.0,aggregator_agent
39,,,40.0,331.0,household_agent_64,1088.0,46.0,aggregator_agent
40,,,41.0,331.0,generation_agent_62,1186.0,33.0,aggregator_agent
41,,,42.0,331.0,storage_agent_94,1318.0,12.0,aggregator_agent
42,,,43.0,331.0,household_agent_83,1107.0,49.0,aggregator_agent
43,,,44.0,331.0,household_agent_13,1037.0,33.0,aggregator_agent
44,,,45.0,331.0,household_agent_68,1092.0,27.0,aggregator_agent
45,,,46.0,383.0,storage_agent_2,1226.0,50.0,aggregator_agent
46,,,47.0,383.0,storage_agent_85,1309.0,10.0,aggregator_agent
47,,,48.0,383.0,household_agent_21,1045.0,24.0,aggregator_agent
48,,,49.0,383.0,generation_agent_85,1209.0,25.0,aggregator_agent
49,,,50.0,383.0,generation_agent_89,1213.0,42.0,aggregator_agent
50,,,51.0,383.0,generation_agent_38,1162.0,19.0,aggregator_agent
51,,,52.0,383.0,generation_agent_59,1183.0,48.0,aggregator_agent
52,,,53.0,383.0,household_agent_70,1094.0,9.0,aggregator_agent
53,,,54.0,383.0,generation_agent_68,1192.0,45.0,aggregator_agent
