,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-29 20:55:35.314781,,,,,,,,,
1,Simulation configuration ID,cab214c5-75d4-4055-8afd-90e0241ddb79,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 65 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,54.0,aggregator_agent,1059.0,41.0,control_center_agent,25.0,41.0,79.0
1,,,1.0,184.0,household_agent_29,1032.0,41.0,aggregator_agent,53.0,41.0,237.0
2,,,11.0,2030.0,control_center_agent,1060.0,41.0,aggregator_agent,34.0,41.0,2064.0
3,,,2.0,1052.0,household_agent_28,1031.0,41.0,household_agent_29,53.0,41.0,1105.0
4,,,3.0,1052.0,household_agent_30,1033.0,41.0,household_agent_29,4046.0,41.0,5098.0
5,,,4.0,460.0,household_agent_28,1031.0,41.0,household_agent_29,53.0,41.0,513.0
6,,,6.0,1093.0,household_agent_28,1031.0,41.0,household_agent_29,57.0,41.0,1150.0
7,,,8.0,1872.0,household_agent_28,1031.0,41.0,household_agent_29,1046.0,41.0,2918.0
8,,,10.0,1508.0,aggregator_agent,1059.0,41.0,household_agent_29,53.0,41.0,1561.0
9,,,5.0,460.0,household_agent_29,1032.0,41.0,household_agent_28,53.0,41.0,513.0
10,,,7.0,1093.0,household_agent_29,1032.0,41.0,household_agent_28,53.0,41.0,1146.0
11,,,9.0,1872.0,household_agent_29,1032.0,41.0,household_agent_28,3052.0,41.0,4924.0
