,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-09 12:06:03.975382,,,,,,
1,Simulation configuration ID,e5c5fe52-229e-4a79-b97c-44d09acb7dff,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,51.0,aggregator_agent,1318.0,32.0,market_agent
0,,,1.0,178.0,household_agent_69,1087.0,47.0,aggregator_agent
1,,,2.0,178.0,household_agent_42,1060.0,48.0,aggregator_agent
2,,,3.0,178.0,generation_agent_52,1170.0,9.0,aggregator_agent
3,,,4.0,178.0,household_agent_4,1022.0,28.0,aggregator_agent
4,,,5.0,178.0,generation_agent_77,1195.0,48.0,aggregator_agent
5,,,6.0,178.0,generation_agent_98,1216.0,33.0,aggregator_agent
6,,,7.0,178.0,generation_agent_26,1144.0,32.0,aggregator_agent
7,,,8.0,178.0,household_agent_91,1109.0,12.0,aggregator_agent
8,,,9.0,178.0,storage_agent_40,1258.0,12.0,aggregator_agent
9,,,10.0,178.0,household_agent_40,1058.0,45.0,aggregator_agent
10,,,11.0,178.0,storage_agent_24,1242.0,42.0,aggregator_agent
11,,,12.0,178.0,household_agent_32,1050.0,50.0,aggregator_agent
12,,,13.0,178.0,storage_agent_0,1218.0,47.0,aggregator_agent
13,,,14.0,178.0,generation_agent_49,1167.0,48.0,aggregator_agent
14,,,15.0,178.0,storage_agent_72,1290.0,50.0,aggregator_agent
15,,,16.0,207.0,household_agent_69,1087.0,36.0,aggregator_agent
16,,,17.0,207.0,household_agent_42,1060.0,37.0,aggregator_agent
17,,,18.0,207.0,generation_agent_52,1170.0,18.0,aggregator_agent
