,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-19 20:20:10.003877,,,,,,
1,Simulation configuration ID,ec3af6a5-f6cf-4c13-823b-0a0c16c111b3,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,78.0,aggregator_agent,1318.0,221.0,market_agent
0,,,1.0,201.0,household_agent_5,1023.0,596.0,aggregator_agent
1,,,2.0,201.0,generation_agent_31,1149.0,439.0,aggregator_agent
2,,,3.0,201.0,generation_agent_17,1135.0,826.0,aggregator_agent
3,,,4.0,201.0,household_agent_82,1100.0,831.0,aggregator_agent
4,,,5.0,201.0,storage_agent_53,1271.0,503.0,aggregator_agent
5,,,6.0,201.0,household_agent_77,1095.0,583.0,aggregator_agent
6,,,7.0,201.0,household_agent_24,1042.0,373.0,aggregator_agent
7,,,8.0,201.0,storage_agent_32,1250.0,963.0,aggregator_agent
8,,,9.0,201.0,household_agent_47,1065.0,842.0,aggregator_agent
9,,,10.0,201.0,generation_agent_42,1160.0,862.0,aggregator_agent
10,,,11.0,201.0,household_agent_26,1044.0,903.0,aggregator_agent
11,,,12.0,201.0,generation_agent_43,1161.0,859.0,aggregator_agent
12,,,13.0,201.0,household_agent_74,1092.0,763.0,aggregator_agent
13,,,14.0,201.0,household_agent_97,1115.0,338.0,aggregator_agent
14,,,15.0,201.0,storage_agent_91,1309.0,683.0,aggregator_agent
15,,,16.0,227.0,household_agent_5,1023.0,436.0,aggregator_agent
16,,,17.0,227.0,generation_agent_31,1149.0,409.0,aggregator_agent
17,,,18.0,227.0,generation_agent_17,1135.0,269.0,aggregator_agent
18,,,19.0,227.0,household_agent_82,1100.0,580.0,aggregator_agent
19,,,20.0,227.0,storage_agent_53,1271.0,475.0,aggregator_agent
20,,,21.0,227.0,household_agent_77,1095.0,653.0,aggregator_agent
21,,,22.0,227.0,household_agent_24,1042.0,498.0,aggregator_agent
22,,,23.0,227.0,storage_agent_32,1250.0,654.0,aggregator_agent
23,,,24.0,227.0,household_agent_47,1065.0,789.0,aggregator_agent
24,,,25.0,227.0,generation_agent_42,1160.0,639.0,aggregator_agent
25,,,26.0,227.0,household_agent_26,1044.0,939.0,aggregator_agent
26,,,27.0,227.0,generation_agent_43,1161.0,574.0,aggregator_agent
27,,,28.0,227.0,household_agent_74,1092.0,257.0,aggregator_agent
28,,,29.0,227.0,household_agent_97,1115.0,848.0,aggregator_agent
29,,,30.0,227.0,storage_agent_91,1309.0,510.0,aggregator_agent
30,,,31.0,241.0,household_agent_5,1023.0,539.0,aggregator_agent
31,,,32.0,241.0,generation_agent_31,1149.0,761.0,aggregator_agent
32,,,33.0,241.0,generation_agent_17,1135.0,358.0,aggregator_agent
33,,,34.0,241.0,household_agent_82,1100.0,437.0,aggregator_agent
34,,,35.0,241.0,storage_agent_53,1271.0,899.0,aggregator_agent
35,,,36.0,241.0,household_agent_77,1095.0,388.0,aggregator_agent
36,,,37.0,241.0,household_agent_24,1042.0,824.0,aggregator_agent
37,,,38.0,241.0,storage_agent_32,1250.0,946.0,aggregator_agent
38,,,39.0,241.0,household_agent_47,1065.0,607.0,aggregator_agent
39,,,40.0,241.0,generation_agent_42,1160.0,599.0,aggregator_agent
40,,,41.0,241.0,household_agent_26,1044.0,467.0,aggregator_agent
41,,,42.0,241.0,generation_agent_43,1161.0,486.0,aggregator_agent
42,,,43.0,241.0,household_agent_74,1092.0,245.0,aggregator_agent
43,,,44.0,241.0,household_agent_97,1115.0,362.0,aggregator_agent
44,,,45.0,241.0,storage_agent_91,1309.0,750.0,aggregator_agent
45,,,46.0,276.0,household_agent_5,1023.0,296.0,aggregator_agent
46,,,47.0,276.0,generation_agent_31,1149.0,730.0,aggregator_agent
47,,,48.0,276.0,generation_agent_17,1135.0,262.0,aggregator_agent
48,,,49.0,276.0,household_agent_82,1100.0,474.0,aggregator_agent
49,,,50.0,276.0,storage_agent_53,1271.0,686.0,aggregator_agent
50,,,51.0,276.0,household_agent_77,1095.0,615.0,aggregator_agent
51,,,52.0,276.0,household_agent_24,1042.0,370.0,aggregator_agent
52,,,53.0,276.0,storage_agent_32,1250.0,925.0,aggregator_agent
53,,,54.0,276.0,household_agent_47,1065.0,412.0,aggregator_agent
54,,,55.0,276.0,generation_agent_42,1160.0,601.0,aggregator_agent
55,,,56.0,276.0,household_agent_26,1044.0,501.0,aggregator_agent
56,,,57.0,276.0,generation_agent_43,1161.0,230.0,aggregator_agent
57,,,58.0,276.0,household_agent_74,1092.0,298.0,aggregator_agent
58,,,59.0,276.0,household_agent_97,1115.0,946.0,aggregator_agent
59,,,60.0,276.0,storage_agent_91,1309.0,483.0,aggregator_agent
60,,,61.0,317.0,household_agent_5,1023.0,675.0,aggregator_agent
61,,,62.0,317.0,generation_agent_31,1149.0,641.0,aggregator_agent
62,,,63.0,317.0,generation_agent_17,1135.0,938.0,aggregator_agent
63,,,64.0,317.0,household_agent_82,1100.0,313.0,aggregator_agent
64,,,65.0,317.0,storage_agent_53,1271.0,877.0,aggregator_agent
65,,,66.0,317.0,household_agent_77,1095.0,950.0,aggregator_agent
66,,,67.0,317.0,household_agent_24,1042.0,547.0,aggregator_agent
67,,,68.0,317.0,storage_agent_32,1250.0,765.0,aggregator_agent
68,,,69.0,317.0,household_agent_47,1065.0,884.0,aggregator_agent
69,,,70.0,317.0,generation_agent_42,1160.0,480.0,aggregator_agent
70,,,71.0,317.0,household_agent_26,1044.0,442.0,aggregator_agent
71,,,72.0,317.0,generation_agent_43,1161.0,329.0,aggregator_agent
72,,,73.0,317.0,household_agent_74,1092.0,666.0,aggregator_agent
73,,,74.0,317.0,household_agent_97,1115.0,392.0,aggregator_agent
74,,,75.0,317.0,storage_agent_91,1309.0,450.0,aggregator_agent
75,,,76.0,347.0,household_agent_5,1023.0,319.0,aggregator_agent
76,,,77.0,347.0,generation_agent_31,1149.0,559.0,aggregator_agent
77,,,78.0,347.0,generation_agent_17,1135.0,655.0,aggregator_agent
78,,,79.0,347.0,household_agent_82,1100.0,856.0,aggregator_agent
79,,,80.0,347.0,storage_agent_53,1271.0,927.0,aggregator_agent
80,,,81.0,347.0,household_agent_77,1095.0,574.0,aggregator_agent
81,,,82.0,347.0,household_agent_24,1042.0,575.0,aggregator_agent
82,,,83.0,347.0,storage_agent_32,1250.0,832.0,aggregator_agent
83,,,84.0,347.0,household_agent_47,1065.0,776.0,aggregator_agent
84,,,85.0,347.0,generation_agent_42,1160.0,330.0,aggregator_agent
85,,,86.0,347.0,household_agent_26,1044.0,721.0,aggregator_agent
86,,,87.0,347.0,generation_agent_43,1161.0,859.0,aggregator_agent
87,,,88.0,347.0,household_agent_74,1092.0,387.0,aggregator_agent
88,,,89.0,347.0,household_agent_97,1115.0,757.0,aggregator_agent
89,,,90.0,347.0,storage_agent_91,1309.0,730.0,aggregator_agent
90,,,91.0,416.0,market_agent,1320.0,361.0,aggregator_agent
