,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-31 15:25:22.592117,,,,,,
1,Simulation configuration ID,f2c3cc67-8395-47f8-a608-0c02436a9041,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,45.0,aggregator_agent,1318.0,338.0,market_agent
0,,,1.0,0.0,aggregator_agent,1318.0,245.0,grid_operator_agent
0,,,2.0,124.0,aggregator_agent,1318.0,234.0,household_agent_79
0,,,3.0,63.0,aggregator_agent,1318.0,774.0,household_agent_2
0,,,4.0,98.0,aggregator_agent,1318.0,865.0,household_agent_41
0,,,5.0,124.0,aggregator_agent,1318.0,428.0,household_agent_93
0,,,6.0,62.0,aggregator_agent,1318.0,462.0,household_agent_38
0,,,7.0,122.0,aggregator_agent,1318.0,716.0,household_agent_4
0,,,8.0,143.0,aggregator_agent,1318.0,765.0,household_agent_22
0,,,9.0,126.0,aggregator_agent,1318.0,576.0,household_agent_32
0,,,10.0,68.0,aggregator_agent,1318.0,613.0,household_agent_11
0,,,11.0,62.0,aggregator_agent,1318.0,568.0,household_agent_34
0,,,12.0,62.0,aggregator_agent,1318.0,656.0,household_agent_91
0,,,13.0,141.0,aggregator_agent,1318.0,919.0,household_agent_26
0,,,14.0,85.0,aggregator_agent,1318.0,909.0,household_agent_9
0,,,15.0,110.0,aggregator_agent,1318.0,468.0,household_agent_42
0,,,16.0,134.0,aggregator_agent,1318.0,919.0,household_agent_8
