,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-17 08:58:52.639810,,,,,,
1,Simulation configuration ID,031b8ac9-2d02-4f42-b565-f31d24a51d4a,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,34.0,aggregator_agent,1318.0,98.0,market_agent
0,,,1.0,149.0,storage_agent_2,1220.0,198.0,aggregator_agent
1,,,2.0,149.0,household_agent_89,1107.0,75.0,aggregator_agent
2,,,3.0,149.0,storage_agent_97,1315.0,164.0,aggregator_agent
3,,,4.0,149.0,household_agent_20,1038.0,53.0,aggregator_agent
4,,,5.0,149.0,household_agent_65,1083.0,178.0,aggregator_agent
5,,,6.0,149.0,storage_agent_29,1247.0,171.0,aggregator_agent
6,,,7.0,149.0,storage_agent_75,1293.0,145.0,aggregator_agent
7,,,8.0,149.0,storage_agent_88,1306.0,79.0,aggregator_agent
8,,,9.0,149.0,household_agent_71,1089.0,146.0,aggregator_agent
9,,,10.0,149.0,storage_agent_76,1294.0,65.0,aggregator_agent
10,,,11.0,149.0,household_agent_25,1043.0,125.0,aggregator_agent
11,,,12.0,149.0,generation_agent_51,1169.0,126.0,aggregator_agent
12,,,13.0,149.0,generation_agent_54,1172.0,104.0,aggregator_agent
13,,,14.0,149.0,household_agent_96,1114.0,64.0,aggregator_agent
14,,,15.0,149.0,household_agent_24,1042.0,175.0,aggregator_agent
15,,,16.0,238.0,storage_agent_2,1220.0,168.0,aggregator_agent
16,,,17.0,238.0,household_agent_89,1107.0,119.0,aggregator_agent
17,,,18.0,238.0,storage_agent_97,1315.0,126.0,aggregator_agent
18,,,19.0,238.0,household_agent_20,1038.0,55.0,aggregator_agent
19,,,20.0,238.0,household_agent_65,1083.0,128.0,aggregator_agent
20,,,21.0,238.0,storage_agent_29,1247.0,59.0,aggregator_agent
21,,,22.0,238.0,storage_agent_75,1293.0,88.0,aggregator_agent
22,,,23.0,238.0,storage_agent_88,1306.0,152.0,aggregator_agent
23,,,24.0,238.0,household_agent_71,1089.0,99.0,aggregator_agent
24,,,25.0,238.0,storage_agent_76,1294.0,55.0,aggregator_agent
25,,,26.0,238.0,household_agent_25,1043.0,106.0,aggregator_agent
26,,,27.0,238.0,generation_agent_51,1169.0,113.0,aggregator_agent
27,,,28.0,238.0,generation_agent_54,1172.0,127.0,aggregator_agent
28,,,29.0,238.0,household_agent_96,1114.0,153.0,aggregator_agent
