,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-21 17:36:30.326962,,,,,,,,,
1,Simulation configuration ID,03667b32-71c4-480f-a960-2115053da9b1,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 65 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,32.0,grid_infrastructure_agent_1,27.0,grid_infrastructure_agent_0,0.0,47.0,27.0,79.0
1,,,1.0,32.0,grid_infrastructure_agent_0,15.0,grid_infrastructure_agent_1,0.0,44.0,15.0,76.0
2,,,2.0,32.0,grid_infrastructure_agent_2,48.0,grid_infrastructure_agent_1,0.0,64.0,48.0,96.0
3,,,3.0,32.0,grid_infrastructure_agent_1,8.0,grid_infrastructure_agent_2,0.0,64.0,8.0,96.0
