,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-01 01:37:41.533577,,,,,,,,,
1,Simulation configuration ID,77745142-e2ac-4d2b-9130-88649dfa79f7,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 332 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,76.0,household_agent_67,120.0,household_agent_68,0.0,0.0,120.0,76.0
1,,,1.0,40.0,household_agent_37,150.0,household_agent_36,0.0,0.0,150.0,40.0
2,,,2.0,94.0,household_agent_36,141.0,household_agent_37,0.0,0.0,141.0,94.0
3,,,3.0,62.0,household_agent_75,154.0,household_agent_76,0.0,0.0,154.0,62.0
4,,,4.0,88.0,household_agent_76,85.0,household_agent_75,0.0,0.0,85.0,88.0
5,,,5.0,115.0,household_agent_68,135.0,household_agent_67,0.0,0.0,135.0,115.0
