,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-21 15:56:10.426806,,,,,,,,,
1,Simulation configuration ID,3055204a-c441-432b-9981-3ef9f93aaa0f,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,10.0,grid_infrastructure_agent_5,25.0,grid_infrastructure_agent_4,0.0,60.0,25.0,70.0
1,,,1.0,10.0,grid_infrastructure_agent_4,38.0,grid_infrastructure_agent_5,0.0,59.0,38.0,69.0
2,,,100400.0,5764.0,grid_infrastructure_agent_5,38.0,grid_infrastructure_agent_4,69.0,59.0,38.0,5823.0
3,,,100500.0,17984.0,grid_infrastructure_agent_4,25.0,grid_infrastructure_agent_5,70.0,59.0,25.0,18043.0
