,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 17:53:43.843133,,,,,,
1,Simulation configuration ID,b3a4d3c5-d00d-40d7-9744-8072d8500278,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,40.0,aggregator_agent,1318.0,991.0,control_center_agent
0,,,1.0,99.0,generation_agent_90,1208.0,991.0,aggregator_agent
1,,,13.0,496129.0,control_center_agent,1319.0,991.0,aggregator_agent
0,,,2.0,174371.0,generation_agent_89,1207.0,991.0,generation_agent_90
1,,,3.0,174371.0,generation_agent_91,1209.0,991.0,generation_agent_90
2,,,4.0,174371.0,storage_agent_31,1249.0,991.0,generation_agent_90
3,,,5.0,174371.0,storage_agent_29,1247.0,991.0,generation_agent_90
4,,,6.0,30757.0,storage_agent_29,1247.0,991.0,generation_agent_90
5,,,8.0,71371.0,storage_agent_29,1247.0,991.0,generation_agent_90
6,,,10.0,255503.0,storage_agent_29,1247.0,991.0,generation_agent_90
7,,,12.0,379108.0,aggregator_agent,1318.0,991.0,generation_agent_90
0,,,7.0,30757.0,generation_agent_90,1208.0,991.0,storage_agent_29
1,,,9.0,71371.0,generation_agent_90,1208.0,991.0,storage_agent_29
2,,,11.0,255503.0,generation_agent_90,1208.0,991.0,storage_agent_29
