,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-01 17:33:50.115658,,,,,,,,,
1,Simulation configuration ID,7a81d204-0b93-4a23-a76a-7ac11bcec5c0,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,2.0,5.0,pdc_agent_0,1322.0,37.0,grid_infrastructure_agent_2,81.0,37.0,86.0
1,,,3.0,78.0,pdc_agent_0,1322.0,44.0,grid_infrastructure_agent_3,160.0,44.0,238.0
2,,,4.0,99.0,pdc_agent_0,1322.0,23.0,grid_infrastructure_agent_4,197.0,23.0,296.0
3,,,5.0,6.0,pdc_agent_0,1322.0,31.0,grid_infrastructure_agent_5,60.0,31.0,66.0
4,,,7.0,72.0,pdc_agent_0,1322.0,41.0,grid_infrastructure_agent_7,156.0,41.0,228.0
5,,,8.0,24.0,pdc_agent_0,1322.0,8.0,grid_infrastructure_agent_8,108.0,8.0,132.0
6,,,9.0,7.0,pdc_agent_0,1322.0,45.0,grid_infrastructure_agent_9,70.0,45.0,77.0
7,,,10.0,2.0,pdc_agent_0,1322.0,27.0,grid_infrastructure_agent_10,60.0,27.0,62.0
8,,,12.0,35.0,pdc_agent_0,1322.0,9.0,grid_infrastructure_agent_12,102.0,9.0,137.0
9,,,13.0,58.0,pdc_agent_0,1322.0,33.0,grid_infrastructure_agent_13,91.0,33.0,149.0
10,,,14.0,68.0,pdc_agent_0,1322.0,33.0,grid_infrastructure_agent_14,93.0,33.0,161.0
11,,,15.0,83.0,pdc_agent_0,1322.0,8.0,grid_infrastructure_agent_15,158.0,8.0,241.0
12,,,16.0,68.0,pdc_agent_0,1322.0,23.0,grid_infrastructure_agent_16,148.0,23.0,216.0
13,,,17.0,92.0,pdc_agent_0,1322.0,32.0,grid_infrastructure_agent_17,200.0,32.0,292.0
