,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-23 12:14:34.625500,,,,,,
1,Simulation configuration ID,a00b0da3-a20b-498e-b1e6-84334e11b871,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,38.0,aggregator_agent,1318.0,371.0,market_agent
0,,,1.0,149.0,household_agent_39,1057.0,773.0,aggregator_agent
1,,,2.0,149.0,household_agent_57,1075.0,318.0,aggregator_agent
2,,,3.0,149.0,household_agent_84,1102.0,416.0,aggregator_agent
3,,,4.0,149.0,storage_agent_59,1277.0,918.0,aggregator_agent
4,,,5.0,149.0,storage_agent_80,1298.0,987.0,aggregator_agent
5,,,6.0,149.0,household_agent_87,1105.0,409.0,aggregator_agent
6,,,7.0,149.0,household_agent_31,1049.0,484.0,aggregator_agent
7,,,8.0,149.0,generation_agent_19,1137.0,235.0,aggregator_agent
8,,,9.0,149.0,generation_agent_57,1175.0,749.0,aggregator_agent
9,,,10.0,149.0,storage_agent_4,1222.0,349.0,aggregator_agent
10,,,11.0,149.0,household_agent_85,1103.0,763.0,aggregator_agent
11,,,12.0,149.0,generation_agent_90,1208.0,686.0,aggregator_agent
12,,,13.0,149.0,household_agent_42,1060.0,368.0,aggregator_agent
13,,,14.0,149.0,generation_agent_3,1121.0,393.0,aggregator_agent
14,,,15.0,149.0,storage_agent_71,1289.0,238.0,aggregator_agent
15,,,16.0,170.0,household_agent_39,1057.0,532.0,aggregator_agent
16,,,17.0,170.0,household_agent_57,1075.0,312.0,aggregator_agent
17,,,18.0,170.0,household_agent_84,1102.0,671.0,aggregator_agent
18,,,19.0,170.0,storage_agent_59,1277.0,406.0,aggregator_agent
19,,,20.0,170.0,storage_agent_80,1298.0,892.0,aggregator_agent
20,,,21.0,170.0,household_agent_87,1105.0,535.0,aggregator_agent
21,,,22.0,170.0,household_agent_31,1049.0,306.0,aggregator_agent
22,,,23.0,170.0,generation_agent_19,1137.0,404.0,aggregator_agent
23,,,24.0,170.0,generation_agent_57,1175.0,923.0,aggregator_agent
24,,,25.0,170.0,storage_agent_4,1222.0,646.0,aggregator_agent
25,,,26.0,170.0,household_agent_85,1103.0,282.0,aggregator_agent
26,,,27.0,170.0,generation_agent_90,1208.0,483.0,aggregator_agent
27,,,28.0,170.0,household_agent_42,1060.0,647.0,aggregator_agent
28,,,29.0,170.0,generation_agent_3,1121.0,269.0,aggregator_agent
29,,,30.0,170.0,storage_agent_71,1289.0,951.0,aggregator_agent
30,,,31.0,231.0,household_agent_39,1057.0,299.0,aggregator_agent
31,,,32.0,231.0,household_agent_57,1075.0,231.0,aggregator_agent
32,,,33.0,231.0,household_agent_84,1102.0,251.0,aggregator_agent
33,,,34.0,231.0,storage_agent_59,1277.0,774.0,aggregator_agent
34,,,35.0,231.0,storage_agent_80,1298.0,258.0,aggregator_agent
35,,,36.0,231.0,household_agent_87,1105.0,806.0,aggregator_agent
36,,,37.0,231.0,household_agent_31,1049.0,684.0,aggregator_agent
37,,,38.0,231.0,generation_agent_19,1137.0,252.0,aggregator_agent
38,,,39.0,231.0,generation_agent_57,1175.0,819.0,aggregator_agent
39,,,40.0,231.0,storage_agent_4,1222.0,288.0,aggregator_agent
40,,,41.0,231.0,household_agent_85,1103.0,598.0,aggregator_agent
41,,,42.0,231.0,generation_agent_90,1208.0,935.0,aggregator_agent
42,,,43.0,231.0,household_agent_42,1060.0,848.0,aggregator_agent
43,,,44.0,231.0,generation_agent_3,1121.0,688.0,aggregator_agent
44,,,45.0,231.0,storage_agent_71,1289.0,413.0,aggregator_agent
45,,,46.0,325.0,household_agent_39,1057.0,528.0,aggregator_agent
