,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-01 14:46:58.893269,,,,,,,,,
1,Simulation configuration ID,f6e2b3c4-f9d7-4497-b831-a0dbdc0a8ba4,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 67 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,88.0,control_center_agent,1060.0,33.0,grid_infrastructure_agent_0,0.0,33.0,88.0
1,,,1.0,47.0,control_center_agent,1060.0,10.0,grid_infrastructure_agent_1,0.0,10.0,47.0
2,,,2.0,59.0,control_center_agent,1060.0,12.0,grid_infrastructure_agent_2,0.0,12.0,59.0
