,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-01 00:25:10.999124,,,,,,
1,Simulation configuration ID,d7ca23ff-1d6c-475d-b4a6-12ea7a83921f,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,87.0,aggregator_agent,1324.0,28.0,market_agent
0,,,1.0,51.0,aggregator_agent,1324.0,21.0,grid_operator_agent
0,,,2.0,130.0,aggregator_agent,1324.0,24.0,household_agent_17
0,,,3.0,137.0,aggregator_agent,1324.0,39.0,household_agent_66
0,,,4.0,121.0,aggregator_agent,1324.0,34.0,household_agent_36
0,,,5.0,108.0,aggregator_agent,1324.0,30.0,household_agent_42
0,,,6.0,183.0,aggregator_agent,1324.0,17.0,household_agent_24
0,,,7.0,120.0,aggregator_agent,1324.0,42.0,household_agent_69
0,,,8.0,185.0,aggregator_agent,1324.0,37.0,household_agent_64
0,,,9.0,140.0,aggregator_agent,1324.0,48.0,household_agent_97
0,,,10.0,116.0,aggregator_agent,1324.0,14.0,household_agent_37
0,,,11.0,162.0,aggregator_agent,1324.0,47.0,household_agent_23
0,,,12.0,107.0,aggregator_agent,1324.0,16.0,household_agent_65
0,,,13.0,122.0,aggregator_agent,1324.0,39.0,household_agent_58
0,,,14.0,165.0,aggregator_agent,1324.0,42.0,household_agent_5
0,,,15.0,120.0,aggregator_agent,1324.0,18.0,household_agent_44
0,,,16.0,93.0,aggregator_agent,1324.0,23.0,household_agent_77
