,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-01 00:32:02.466274,,,,,,
1,Simulation configuration ID,84799a0e-6f36-4ec0-91ea-cd58483a04bb,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,75.0,aggregator_agent,1324.0,71.0,market_agent
0,,,1.0,18.0,aggregator_agent,1324.0,118.0,grid_operator_agent
0,,,2.0,145.0,aggregator_agent,1324.0,193.0,household_agent_45
0,,,3.0,122.0,aggregator_agent,1324.0,98.0,household_agent_48
0,,,4.0,152.0,aggregator_agent,1324.0,86.0,household_agent_49
0,,,5.0,91.0,aggregator_agent,1324.0,84.0,household_agent_27
0,,,6.0,106.0,aggregator_agent,1324.0,83.0,household_agent_44
0,,,7.0,175.0,aggregator_agent,1324.0,136.0,household_agent_58
0,,,8.0,145.0,aggregator_agent,1324.0,168.0,household_agent_10
0,,,9.0,119.0,aggregator_agent,1324.0,157.0,household_agent_74
0,,,10.0,162.0,aggregator_agent,1324.0,155.0,household_agent_24
0,,,11.0,123.0,aggregator_agent,1324.0,188.0,household_agent_3
0,,,12.0,163.0,aggregator_agent,1324.0,110.0,household_agent_41
0,,,13.0,120.0,aggregator_agent,1324.0,50.0,household_agent_96
0,,,14.0,152.0,aggregator_agent,1324.0,73.0,household_agent_12
0,,,15.0,85.0,aggregator_agent,1324.0,84.0,household_agent_85
0,,,16.0,145.0,aggregator_agent,1324.0,134.0,household_agent_93
