,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-30 07:32:41.792164,,,,,,,,,
1,Simulation configuration ID,b308b4b3-0349-44ff-941c-cb84d275ea5c,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,2.0,20823.0,generation_agent_87,1205.0,191.0,generation_agent_88,54.0,191.0,20877.0
1,,,3.0,20823.0,generation_agent_89,1207.0,191.0,generation_agent_88,68.0,191.0,20891.0
2,,,4.0,20823.0,storage_agent_17,1235.0,191.0,generation_agent_88,78.0,191.0,20901.0
