,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-30 07:35:43.608280,,,,,,,,,
1,Simulation configuration ID,150d4eac-8118-4609-aae5-2ad000a45b9d,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,77.0,household_agent_20,1038.0,191.0,control_center_agent,26.0,191.0,103.0
1,,,1.0,10032.0,household_agent_19,1037.0,191.0,household_agent_20,60.0,191.0,10092.0
2,,,2.0,10032.0,household_agent_21,1039.0,191.0,household_agent_20,72.0,191.0,10104.0
