,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-22 04:23:47.557301,,,,,,,,,
1,Simulation configuration ID,b8ff85b8-7f65-423d-b490-10e71da83b61,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 65 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,30.0,grid_infrastructure_agent_1,468.0,grid_infrastructure_agent_0,0.0,50.0,468.0,80.0
1,,,1.0,30.0,grid_infrastructure_agent_0,952.0,grid_infrastructure_agent_1,0.0,49.0,536.0,79.0
2,,,1.0,30.0,grid_infrastructure_agent_0,952.0,grid_infrastructure_agent_1,0.0,83.0,416.0,113.0
3,,,2.0,30.0,grid_infrastructure_agent_2,816.0,grid_infrastructure_agent_1,0.0,60.0,536.0,90.0
4,,,2.0,30.0,grid_infrastructure_agent_2,816.0,grid_infrastructure_agent_1,0.0,94.0,280.0,124.0
5,,,3.0,30.0,grid_infrastructure_agent_1,453.0,grid_infrastructure_agent_2,0.0,55.0,453.0,85.0
