,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-18 20:16:31.727924,,,,,,,,,
1,Simulation configuration ID,87ed9a9b-abeb-4afa-8f17-61088578ddfe,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,,,,
4,Agent communication pattern,DemandResponse,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,Fixed data size generator with data size = 100 B,,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,300000,,,,,,,,,
9,Communication mode,UNICAST,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
0,,,0.0,79.0,household_agent_35,100.0,control_center_agent,0.0,19.0,100.0,98.0
1,,,105300.0,51625.0,control_center_agent,100.0,household_agent_35,98.0,28.0,100.0,51653.0
