,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-22 00:14:22.922546,,,,,,,,,
1,Simulation configuration ID,eae64ade-ba4a-4022-9dda-fc73cd9da34f,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 326 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,11.0,substation_agent_0,912.0,grid_infrastructure_agent_4,0.0,4.0,536.0,15.0
1,,,0.0,11.0,substation_agent_0,912.0,grid_infrastructure_agent_4,0.0,6.0,376.0,17.0
2,,,1.0,11.0,substation_agent_0,963.0,grid_infrastructure_agent_9,0.0,5.0,536.0,16.0
3,,,1.0,11.0,substation_agent_0,963.0,grid_infrastructure_agent_9,0.0,7.0,427.0,18.0
4,,,2.0,11.0,substation_agent_0,510.0,grid_infrastructure_agent_3,0.0,4.0,510.0,15.0
5,,,3.0,11.0,substation_agent_0,515.0,grid_infrastructure_agent_2,0.0,3.0,515.0,14.0
6,,,4.0,11.0,substation_agent_0,791.0,grid_infrastructure_agent_5,0.0,4.0,536.0,15.0
7,,,4.0,11.0,substation_agent_0,791.0,grid_infrastructure_agent_5,0.0,6.0,255.0,17.0
8,,,5.0,11.0,substation_agent_0,599.0,grid_infrastructure_agent_0,0.0,2.0,536.0,13.0
9,,,5.0,11.0,substation_agent_0,599.0,grid_infrastructure_agent_0,0.0,6.0,63.0,17.0
10,,,6.0,11.0,substation_agent_0,798.0,grid_infrastructure_agent_10,0.0,1.0,536.0,12.0
11,,,6.0,11.0,substation_agent_0,798.0,grid_infrastructure_agent_10,0.0,2.0,262.0,13.0
12,,,7.0,11.0,substation_agent_0,826.0,grid_infrastructure_agent_8,0.0,3.0,536.0,14.0
13,,,7.0,11.0,substation_agent_0,826.0,grid_infrastructure_agent_8,0.0,5.0,290.0,16.0
14,,,8.0,11.0,substation_agent_0,765.0,grid_infrastructure_agent_6,0.0,1.0,536.0,12.0
