,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-04 11:36:28.949507,,,,,,
1,Simulation configuration ID,b8a6bf37-2363-4d6f-acf5-2409784f896a,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,19.0,aggregator_agent,1324.0,26.0,market_agent
0,,,1.0,124.0,storage_agent_9,1233.0,31.0,aggregator_agent
1,,,2.0,124.0,generation_agent_44,1168.0,43.0,aggregator_agent
2,,,3.0,124.0,household_agent_33,1057.0,19.0,aggregator_agent
3,,,4.0,124.0,storage_agent_35,1259.0,8.0,aggregator_agent
4,,,5.0,124.0,generation_agent_55,1179.0,33.0,aggregator_agent
5,,,6.0,124.0,household_agent_1,1025.0,19.0,aggregator_agent
6,,,7.0,124.0,generation_agent_25,1149.0,26.0,aggregator_agent
7,,,8.0,124.0,generation_agent_21,1145.0,11.0,aggregator_agent
8,,,9.0,124.0,generation_agent_65,1189.0,31.0,aggregator_agent
9,,,10.0,124.0,household_agent_84,1108.0,41.0,aggregator_agent
10,,,11.0,124.0,household_agent_75,1099.0,27.0,aggregator_agent
11,,,12.0,124.0,generation_agent_71,1195.0,23.0,aggregator_agent
12,,,13.0,124.0,household_agent_65,1089.0,16.0,aggregator_agent
13,,,14.0,124.0,storage_agent_18,1242.0,30.0,aggregator_agent
14,,,15.0,124.0,generation_agent_24,1148.0,40.0,aggregator_agent
15,,,16.0,176.0,storage_agent_9,1233.0,38.0,aggregator_agent
16,,,17.0,176.0,generation_agent_44,1168.0,14.0,aggregator_agent
17,,,18.0,176.0,household_agent_33,1057.0,45.0,aggregator_agent
18,,,19.0,176.0,storage_agent_35,1259.0,33.0,aggregator_agent
19,,,20.0,176.0,generation_agent_55,1179.0,39.0,aggregator_agent
20,,,21.0,176.0,household_agent_1,1025.0,39.0,aggregator_agent
21,,,22.0,176.0,generation_agent_25,1149.0,30.0,aggregator_agent
22,,,23.0,176.0,generation_agent_21,1145.0,28.0,aggregator_agent
23,,,24.0,176.0,generation_agent_65,1189.0,14.0,aggregator_agent
24,,,25.0,176.0,household_agent_84,1108.0,37.0,aggregator_agent
25,,,26.0,176.0,household_agent_75,1099.0,10.0,aggregator_agent
26,,,27.0,176.0,generation_agent_71,1195.0,32.0,aggregator_agent
27,,,28.0,176.0,household_agent_65,1089.0,28.0,aggregator_agent
28,,,29.0,176.0,storage_agent_18,1242.0,33.0,aggregator_agent
29,,,30.0,176.0,generation_agent_24,1148.0,12.0,aggregator_agent
30,,,31.0,220.0,storage_agent_9,1233.0,18.0,aggregator_agent
31,,,32.0,220.0,generation_agent_44,1168.0,10.0,aggregator_agent
32,,,33.0,220.0,household_agent_33,1057.0,28.0,aggregator_agent
33,,,34.0,220.0,storage_agent_35,1259.0,17.0,aggregator_agent
