,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-21 16:11:31.359126,,,,,,,,,
1,Simulation configuration ID,208f8b0e-a323-4fc5-a80d-7a1cbf58cfd6,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 65 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,42.0,grid_infrastructure_agent_1,32.0,grid_infrastructure_agent_0,0.0,47.0,32.0,89.0
1,,,1.0,42.0,grid_infrastructure_agent_2,22.0,grid_infrastructure_agent_0,0.0,58.0,22.0,100.0
2,,,2.0,42.0,grid_infrastructure_agent_0,47.0,grid_infrastructure_agent_1,0.0,42.0,47.0,84.0
3,,,3.0,42.0,grid_infrastructure_agent_2,33.0,grid_infrastructure_agent_1,0.0,48.0,33.0,90.0
4,,,4.0,42.0,grid_infrastructure_agent_0,18.0,grid_infrastructure_agent_2,0.0,48.0,18.0,90.0
5,,,5.0,42.0,grid_infrastructure_agent_1,45.0,grid_infrastructure_agent_2,0.0,42.0,45.0,84.0
6,,,100000.0,2519.0,grid_infrastructure_agent_1,47.0,grid_infrastructure_agent_0,84.0,47.0,47.0,2566.0
7,,,100001.0,17970.0,grid_infrastructure_agent_2,18.0,grid_infrastructure_agent_0,90.0,47.0,18.0,18017.0
8,,,100100.0,29792.0,grid_infrastructure_agent_2,45.0,grid_infrastructure_agent_1,84.0,41.0,45.0,29833.0
9,,,100101.0,29246.0,grid_infrastructure_agent_0,32.0,grid_infrastructure_agent_1,89.0,41.0,32.0,29287.0
10,,,100200.0,1930.0,grid_infrastructure_agent_1,33.0,grid_infrastructure_agent_2,90.0,41.0,33.0,1971.0
11,,,100201.0,29845.0,grid_infrastructure_agent_0,22.0,grid_infrastructure_agent_2,100.0,41.0,22.0,29886.0
