,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 02:02:41.081753,,,,,,
1,Simulation configuration ID,2cdb39be-5575-43f2-b9c8-5c2725a20541,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Small World Overlay Topology with 330 agents and p = 0.5,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,45.0,aggregator_agent,1324.0,41.0,control_center_agent
0,,,1.0,131.0,household_agent_17,1041.0,41.0,aggregator_agent
1,,,5.0,554721.0,control_center_agent,1325.0,41.0,aggregator_agent
0,,,2.0,44301.0,household_agent_16,1040.0,41.0,household_agent_17
1,,,3.0,44301.0,household_agent_18,1042.0,41.0,household_agent_17
2,,,4.0,367210.0,aggregator_agent,1324.0,41.0,household_agent_17
