,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 19:33:09.272385,,,,,,
1,Simulation configuration ID,03159e96-cc89-4e33-9bc9-dc6ea2c8c124,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,63.0,aggregator_agent,1324.0,991.0,control_center_agent
0,,,1.0,111.0,household_agent_82,1106.0,991.0,aggregator_agent
1,,,746.0,493368.0,control_center_agent,1325.0,991.0,aggregator_agent
0,,,451.0,192096.0,household_agent_13,1037.0,991.0,generation_agent_67
1,,,452.0,192096.0,household_agent_68,1092.0,991.0,generation_agent_67
2,,,453.0,192096.0,household_agent_73,1097.0,991.0,generation_agent_67
3,,,454.0,192096.0,household_agent_82,1106.0,991.0,generation_agent_67
4,,,455.0,192096.0,household_agent_96,1120.0,991.0,generation_agent_67
5,,,456.0,192096.0,generation_agent_13,1137.0,991.0,generation_agent_67
6,,,457.0,192096.0,generation_agent_24,1148.0,991.0,generation_agent_67
7,,,458.0,192096.0,generation_agent_61,1185.0,991.0,generation_agent_67
8,,,459.0,192096.0,generation_agent_63,1187.0,991.0,generation_agent_67
9,,,460.0,192096.0,generation_agent_75,1199.0,991.0,generation_agent_67
10,,,461.0,192096.0,generation_agent_79,1203.0,991.0,generation_agent_67
11,,,462.0,192096.0,storage_agent_39,1263.0,991.0,generation_agent_67
12,,,463.0,192096.0,storage_agent_51,1275.0,991.0,generation_agent_67
13,,,464.0,192096.0,storage_agent_80,1304.0,991.0,generation_agent_67
14,,,661.0,317662.0,household_agent_13,1037.0,991.0,generation_agent_67
15,,,662.0,317662.0,household_agent_68,1092.0,991.0,generation_agent_67
16,,,663.0,317662.0,household_agent_73,1097.0,991.0,generation_agent_67
17,,,664.0,317662.0,household_agent_82,1106.0,991.0,generation_agent_67
18,,,665.0,317662.0,household_agent_96,1120.0,991.0,generation_agent_67
19,,,666.0,317662.0,generation_agent_13,1137.0,991.0,generation_agent_67
20,,,667.0,317662.0,generation_agent_24,1148.0,991.0,generation_agent_67
21,,,668.0,317662.0,generation_agent_61,1185.0,991.0,generation_agent_67
22,,,669.0,317662.0,generation_agent_63,1187.0,991.0,generation_agent_67
23,,,670.0,317662.0,generation_agent_75,1199.0,991.0,generation_agent_67
24,,,671.0,317662.0,generation_agent_79,1203.0,991.0,generation_agent_67
25,,,672.0,317662.0,storage_agent_39,1263.0,991.0,generation_agent_67
26,,,673.0,317662.0,storage_agent_51,1275.0,991.0,generation_agent_67
27,,,674.0,317662.0,storage_agent_80,1304.0,991.0,generation_agent_67
0,,,353.0,192096.0,household_agent_13,1037.0,991.0,household_agent_68
1,,,354.0,192096.0,household_agent_73,1097.0,991.0,household_agent_68
2,,,355.0,192096.0,household_agent_82,1106.0,991.0,household_agent_68
3,,,356.0,192096.0,household_agent_96,1120.0,991.0,household_agent_68
4,,,357.0,192096.0,generation_agent_13,1137.0,991.0,household_agent_68
5,,,358.0,192096.0,generation_agent_24,1148.0,991.0,household_agent_68
6,,,359.0,192096.0,generation_agent_61,1185.0,991.0,household_agent_68
7,,,360.0,192096.0,generation_agent_63,1187.0,991.0,household_agent_68
8,,,361.0,192096.0,generation_agent_67,1191.0,991.0,household_agent_68
9,,,362.0,192096.0,generation_agent_75,1199.0,991.0,household_agent_68
10,,,363.0,192096.0,generation_agent_79,1203.0,991.0,household_agent_68
11,,,364.0,192096.0,storage_agent_39,1263.0,991.0,household_agent_68
12,,,365.0,192096.0,storage_agent_51,1275.0,991.0,household_agent_68
13,,,366.0,192096.0,storage_agent_80,1304.0,991.0,household_agent_68
14,,,563.0,317662.0,household_agent_13,1037.0,991.0,household_agent_68
15,,,564.0,317662.0,household_agent_73,1097.0,991.0,household_agent_68
16,,,565.0,317662.0,household_agent_82,1106.0,991.0,household_agent_68
17,,,566.0,317662.0,household_agent_96,1120.0,991.0,household_agent_68
18,,,567.0,317662.0,generation_agent_13,1137.0,991.0,household_agent_68
19,,,568.0,317662.0,generation_agent_24,1148.0,991.0,household_agent_68
20,,,569.0,317662.0,generation_agent_61,1185.0,991.0,household_agent_68
21,,,570.0,317662.0,generation_agent_63,1187.0,991.0,household_agent_68
22,,,571.0,317662.0,generation_agent_67,1191.0,991.0,household_agent_68
23,,,572.0,317662.0,generation_agent_75,1199.0,991.0,household_agent_68
24,,,573.0,317662.0,generation_agent_79,1203.0,991.0,household_agent_68
25,,,574.0,317662.0,storage_agent_39,1263.0,991.0,household_agent_68
26,,,575.0,317662.0,storage_agent_51,1275.0,991.0,household_agent_68
27,,,576.0,317662.0,storage_agent_80,1304.0,991.0,household_agent_68
0,,,465.0,192096.0,household_agent_13,1037.0,991.0,generation_agent_75
1,,,466.0,192096.0,household_agent_68,1092.0,991.0,generation_agent_75
2,,,467.0,192096.0,household_agent_73,1097.0,991.0,generation_agent_75
3,,,468.0,192096.0,household_agent_82,1106.0,991.0,generation_agent_75
4,,,469.0,192096.0,household_agent_96,1120.0,991.0,generation_agent_75
5,,,470.0,192096.0,generation_agent_13,1137.0,991.0,generation_agent_75
6,,,471.0,192096.0,generation_agent_24,1148.0,991.0,generation_agent_75
7,,,472.0,192096.0,generation_agent_61,1185.0,991.0,generation_agent_75
8,,,473.0,192096.0,generation_agent_63,1187.0,991.0,generation_agent_75
9,,,474.0,192096.0,generation_agent_67,1191.0,991.0,generation_agent_75
10,,,475.0,192096.0,generation_agent_79,1203.0,991.0,generation_agent_75
11,,,476.0,192096.0,storage_agent_39,1263.0,991.0,generation_agent_75
12,,,477.0,192096.0,storage_agent_51,1275.0,991.0,generation_agent_75
13,,,478.0,192096.0,storage_agent_80,1304.0,991.0,generation_agent_75
14,,,675.0,317662.0,household_agent_13,1037.0,991.0,generation_agent_75
15,,,676.0,317662.0,household_agent_68,1092.0,991.0,generation_agent_75
16,,,677.0,317662.0,household_agent_73,1097.0,991.0,generation_agent_75
17,,,678.0,317662.0,household_agent_82,1106.0,991.0,generation_agent_75
18,,,679.0,317662.0,household_agent_96,1120.0,991.0,generation_agent_75
19,,,680.0,317662.0,generation_agent_13,1137.0,991.0,generation_agent_75
20,,,681.0,317662.0,generation_agent_24,1148.0,991.0,generation_agent_75
21,,,682.0,317662.0,generation_agent_61,1185.0,991.0,generation_agent_75
22,,,683.0,317662.0,generation_agent_63,1187.0,991.0,generation_agent_75
23,,,684.0,317662.0,generation_agent_67,1191.0,991.0,generation_agent_75
24,,,685.0,317662.0,generation_agent_79,1203.0,991.0,generation_agent_75
25,,,686.0,317662.0,storage_agent_39,1263.0,991.0,generation_agent_75
26,,,687.0,317662.0,storage_agent_51,1275.0,991.0,generation_agent_75
27,,,688.0,317662.0,storage_agent_80,1304.0,991.0,generation_agent_75
0,,,423.0,192096.0,household_agent_13,1037.0,991.0,generation_agent_61
1,,,424.0,192096.0,household_agent_68,1092.0,991.0,generation_agent_61
2,,,425.0,192096.0,household_agent_73,1097.0,991.0,generation_agent_61
3,,,426.0,192096.0,household_agent_82,1106.0,991.0,generation_agent_61
4,,,427.0,192096.0,household_agent_96,1120.0,991.0,generation_agent_61
5,,,428.0,192096.0,generation_agent_13,1137.0,991.0,generation_agent_61
6,,,429.0,192096.0,generation_agent_24,1148.0,991.0,generation_agent_61
7,,,430.0,192096.0,generation_agent_63,1187.0,991.0,generation_agent_61
8,,,431.0,192096.0,generation_agent_67,1191.0,991.0,generation_agent_61
9,,,432.0,192096.0,generation_agent_75,1199.0,991.0,generation_agent_61
10,,,433.0,192096.0,generation_agent_79,1203.0,991.0,generation_agent_61
11,,,434.0,192096.0,storage_agent_39,1263.0,991.0,generation_agent_61
12,,,435.0,192096.0,storage_agent_51,1275.0,991.0,generation_agent_61
13,,,436.0,192096.0,storage_agent_80,1304.0,991.0,generation_agent_61
14,,,633.0,317662.0,household_agent_13,1037.0,991.0,generation_agent_61
15,,,634.0,317662.0,household_agent_68,1092.0,991.0,generation_agent_61
16,,,635.0,317662.0,household_agent_73,1097.0,991.0,generation_agent_61
17,,,636.0,317662.0,household_agent_82,1106.0,991.0,generation_agent_61
18,,,637.0,317662.0,household_agent_96,1120.0,991.0,generation_agent_61
19,,,638.0,317662.0,generation_agent_13,1137.0,991.0,generation_agent_61
