,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 01:00:26.857542,,,,,,
1,Simulation configuration ID,3cd957f8-6d11-4171-a277-8e81c79036d5,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,63.0,aggregator_agent,1318.0,41.0,control_center_agent
0,,,1.0,152.0,storage_agent_87,1305.0,41.0,aggregator_agent
1,,,740.0,533642.0,control_center_agent,1319.0,41.0,aggregator_agent
0,,,417.0,136453.0,household_agent_6,1024.0,41.0,generation_agent_79
1,,,418.0,136453.0,household_agent_44,1062.0,41.0,generation_agent_79
2,,,419.0,136453.0,household_agent_77,1095.0,41.0,generation_agent_79
3,,,420.0,136453.0,household_agent_82,1100.0,41.0,generation_agent_79
4,,,421.0,136453.0,generation_agent_3,1121.0,41.0,generation_agent_79
5,,,422.0,136453.0,generation_agent_64,1182.0,41.0,generation_agent_79
6,,,423.0,136453.0,generation_agent_91,1209.0,41.0,generation_agent_79
7,,,424.0,136453.0,generation_agent_98,1216.0,41.0,generation_agent_79
8,,,425.0,136453.0,storage_agent_63,1281.0,41.0,generation_agent_79
9,,,426.0,136453.0,storage_agent_66,1284.0,41.0,generation_agent_79
10,,,427.0,136453.0,storage_agent_70,1288.0,41.0,generation_agent_79
11,,,428.0,136453.0,storage_agent_83,1301.0,41.0,generation_agent_79
12,,,429.0,136453.0,storage_agent_87,1305.0,41.0,generation_agent_79
13,,,430.0,136453.0,storage_agent_98,1316.0,41.0,generation_agent_79
14,,,627.0,276808.0,household_agent_6,1024.0,41.0,generation_agent_79
15,,,628.0,276808.0,household_agent_44,1062.0,41.0,generation_agent_79
16,,,629.0,276808.0,household_agent_77,1095.0,41.0,generation_agent_79
17,,,630.0,276808.0,household_agent_82,1100.0,41.0,generation_agent_79
18,,,631.0,276808.0,generation_agent_3,1121.0,41.0,generation_agent_79
19,,,632.0,276808.0,generation_agent_64,1182.0,41.0,generation_agent_79
20,,,633.0,276808.0,generation_agent_91,1209.0,41.0,generation_agent_79
21,,,634.0,276808.0,generation_agent_98,1216.0,41.0,generation_agent_79
22,,,635.0,276808.0,storage_agent_63,1281.0,41.0,generation_agent_79
23,,,636.0,276808.0,storage_agent_66,1284.0,41.0,generation_agent_79
24,,,637.0,276808.0,storage_agent_70,1288.0,41.0,generation_agent_79
25,,,638.0,276808.0,storage_agent_83,1301.0,41.0,generation_agent_79
26,,,639.0,276808.0,storage_agent_87,1305.0,41.0,generation_agent_79
27,,,640.0,276808.0,storage_agent_98,1316.0,41.0,generation_agent_79
0,,,487.0,136453.0,household_agent_6,1024.0,41.0,storage_agent_70
1,,,488.0,136453.0,household_agent_44,1062.0,41.0,storage_agent_70
2,,,489.0,136453.0,household_agent_77,1095.0,41.0,storage_agent_70
3,,,490.0,136453.0,household_agent_82,1100.0,41.0,storage_agent_70
4,,,491.0,136453.0,generation_agent_3,1121.0,41.0,storage_agent_70
5,,,492.0,136453.0,generation_agent_64,1182.0,41.0,storage_agent_70
6,,,493.0,136453.0,generation_agent_79,1197.0,41.0,storage_agent_70
7,,,494.0,136453.0,generation_agent_91,1209.0,41.0,storage_agent_70
8,,,495.0,136453.0,generation_agent_98,1216.0,41.0,storage_agent_70
9,,,496.0,136453.0,storage_agent_63,1281.0,41.0,storage_agent_70
10,,,497.0,136453.0,storage_agent_66,1284.0,41.0,storage_agent_70
11,,,498.0,136453.0,storage_agent_83,1301.0,41.0,storage_agent_70
12,,,499.0,136453.0,storage_agent_87,1305.0,41.0,storage_agent_70
13,,,500.0,136453.0,storage_agent_98,1316.0,41.0,storage_agent_70
14,,,697.0,276808.0,household_agent_6,1024.0,41.0,storage_agent_70
15,,,698.0,276808.0,household_agent_44,1062.0,41.0,storage_agent_70
16,,,699.0,276808.0,household_agent_77,1095.0,41.0,storage_agent_70
17,,,700.0,276808.0,household_agent_82,1100.0,41.0,storage_agent_70
18,,,701.0,276808.0,generation_agent_3,1121.0,41.0,storage_agent_70
19,,,702.0,276808.0,generation_agent_64,1182.0,41.0,storage_agent_70
20,,,703.0,276808.0,generation_agent_79,1197.0,41.0,storage_agent_70
21,,,704.0,276808.0,generation_agent_91,1209.0,41.0,storage_agent_70
22,,,705.0,276808.0,generation_agent_98,1216.0,41.0,storage_agent_70
23,,,706.0,276808.0,storage_agent_63,1281.0,41.0,storage_agent_70
24,,,707.0,276808.0,storage_agent_66,1284.0,41.0,storage_agent_70
25,,,708.0,276808.0,storage_agent_83,1301.0,41.0,storage_agent_70
26,,,709.0,276808.0,storage_agent_87,1305.0,41.0,storage_agent_70
27,,,710.0,276808.0,storage_agent_98,1316.0,41.0,storage_agent_70
