,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-19 06:01:03.078622,,,,,,
1,Simulation configuration ID,dd0dafaf-dd46-46ec-83eb-5a7bd82a9f83,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,90.0,aggregator_agent,1318.0,754.0,market_agent
0,,,1.0,182.0,generation_agent_3,1121.0,710.0,aggregator_agent
1,,,2.0,182.0,generation_agent_1,1119.0,828.0,aggregator_agent
2,,,3.0,182.0,generation_agent_39,1157.0,534.0,aggregator_agent
3,,,4.0,182.0,storage_agent_70,1288.0,591.0,aggregator_agent
4,,,5.0,182.0,generation_agent_36,1154.0,590.0,aggregator_agent
5,,,6.0,182.0,storage_agent_66,1284.0,896.0,aggregator_agent
6,,,7.0,182.0,storage_agent_88,1306.0,235.0,aggregator_agent
7,,,8.0,182.0,generation_agent_0,1118.0,978.0,aggregator_agent
8,,,9.0,182.0,generation_agent_94,1212.0,705.0,aggregator_agent
9,,,10.0,182.0,storage_agent_4,1222.0,439.0,aggregator_agent
10,,,11.0,182.0,generation_agent_78,1196.0,791.0,aggregator_agent
11,,,12.0,182.0,storage_agent_83,1301.0,240.0,aggregator_agent
12,,,13.0,182.0,storage_agent_56,1274.0,486.0,aggregator_agent
13,,,14.0,182.0,storage_agent_59,1277.0,943.0,aggregator_agent
14,,,15.0,182.0,household_agent_16,1034.0,392.0,aggregator_agent
15,,,16.0,229.0,generation_agent_3,1121.0,708.0,aggregator_agent
16,,,17.0,229.0,generation_agent_1,1119.0,995.0,aggregator_agent
17,,,18.0,229.0,generation_agent_39,1157.0,613.0,aggregator_agent
18,,,19.0,229.0,storage_agent_70,1288.0,596.0,aggregator_agent
19,,,20.0,229.0,generation_agent_36,1154.0,551.0,aggregator_agent
