,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-31 09:25:17.158755,,,,,,,,,
1,Simulation configuration ID,34837687-c8ea-45db-9e9c-328bab6eb1b8,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,148.0,household_agent_73,37.0,household_agent_74,0.0,47.0,37.0,195.0
1,,,2.0,148.0,household_agent_73,21.0,household_agent_69,0.0,75.0,21.0,223.0
2,,,3.0,161.0,household_agent_26,41.0,household_agent_27,0.0,1064.0,41.0,1225.0
3,,,4.0,156.0,household_agent_69,25.0,household_agent_73,0.0,76.0,25.0,232.0
4,,,5.0,161.0,household_agent_72,32.0,household_agent_73,0.0,93.0,32.0,254.0
5,,,6.0,80.0,household_agent_74,28.0,household_agent_73,0.0,59.0,28.0,139.0
6,,,7.0,91.0,household_agent_71,39.0,household_agent_72,0.0,61.0,39.0,152.0
7,,,8.0,162.0,household_agent_73,27.0,household_agent_72,0.0,77.0,27.0,239.0
8,,,9.0,68.0,household_agent_72,39.0,household_agent_71,0.0,53.0,39.0,121.0
9,,,108700.0,19435.0,household_agent_73,25.0,household_agent_69,232.0,71.0,25.0,19506.0
10,,,108900.0,23363.0,household_agent_72,39.0,household_agent_71,152.0,53.0,39.0,23416.0
11,,,109000.0,25694.0,household_agent_71,39.0,household_agent_72,121.0,53.0,39.0,25747.0
12,,,109001.0,22482.0,household_agent_73,32.0,household_agent_72,254.0,59.0,32.0,22541.0
13,,,109100.0,16660.0,household_agent_74,37.0,household_agent_73,195.0,59.0,37.0,16719.0
14,,,109101.0,17573.0,household_agent_69,21.0,household_agent_73,223.0,65.0,21.0,17638.0
15,,,109102.0,17135.0,household_agent_72,27.0,household_agent_73,239.0,59.0,27.0,17194.0
16,,,109200.0,4946.0,household_agent_73,28.0,household_agent_74,139.0,59.0,28.0,5005.0
