,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-24 02:03:31.345628,,,,,,
1,Simulation configuration ID,47083121-7c29-4c2b-83e0-318aeb1beb90,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,100.0,aggregator_agent,1318.0,362.0,market_agent
0,,,1.0,227.0,household_agent_24,1042.0,927.0,aggregator_agent
1,,,2.0,227.0,generation_agent_66,1184.0,363.0,aggregator_agent
2,,,3.0,227.0,household_agent_7,1025.0,529.0,aggregator_agent
3,,,4.0,227.0,storage_agent_91,1309.0,588.0,aggregator_agent
4,,,5.0,227.0,storage_agent_18,1236.0,297.0,aggregator_agent
5,,,6.0,227.0,storage_agent_31,1249.0,390.0,aggregator_agent
6,,,7.0,227.0,household_agent_12,1030.0,679.0,aggregator_agent
7,,,8.0,227.0,storage_agent_3,1221.0,693.0,aggregator_agent
8,,,9.0,227.0,storage_agent_89,1307.0,939.0,aggregator_agent
9,,,10.0,227.0,storage_agent_9,1227.0,945.0,aggregator_agent
10,,,11.0,227.0,storage_agent_17,1235.0,738.0,aggregator_agent
11,,,12.0,227.0,generation_agent_50,1168.0,293.0,aggregator_agent
12,,,13.0,227.0,generation_agent_39,1157.0,532.0,aggregator_agent
13,,,14.0,227.0,generation_agent_44,1162.0,597.0,aggregator_agent
14,,,15.0,227.0,household_agent_66,1084.0,899.0,aggregator_agent
15,,,16.0,276.0,household_agent_24,1042.0,408.0,aggregator_agent
16,,,17.0,276.0,generation_agent_66,1184.0,940.0,aggregator_agent
17,,,18.0,276.0,household_agent_7,1025.0,840.0,aggregator_agent
18,,,19.0,276.0,storage_agent_91,1309.0,431.0,aggregator_agent
19,,,20.0,276.0,storage_agent_18,1236.0,923.0,aggregator_agent
20,,,21.0,276.0,storage_agent_31,1249.0,866.0,aggregator_agent
21,,,22.0,276.0,household_agent_12,1030.0,470.0,aggregator_agent
22,,,23.0,276.0,storage_agent_3,1221.0,899.0,aggregator_agent
23,,,24.0,276.0,storage_agent_89,1307.0,364.0,aggregator_agent
24,,,25.0,276.0,storage_agent_9,1227.0,571.0,aggregator_agent
25,,,26.0,276.0,storage_agent_17,1235.0,945.0,aggregator_agent
26,,,27.0,276.0,generation_agent_50,1168.0,212.0,aggregator_agent
27,,,28.0,276.0,generation_agent_39,1157.0,925.0,aggregator_agent
28,,,29.0,276.0,generation_agent_44,1162.0,322.0,aggregator_agent
