,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-05 16:08:12.956388,,,,,,,,,
1,Simulation configuration ID,0733c8fb-1088-493a-ad0d-e08734849f5e,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 65 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,900000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,24.0,household_agent_13,10.0,market_agent,0.0,19.0,10.0,43.0
1,,,1.0,24.0,household_agent_31,32.0,market_agent,0.0,20.0,32.0,44.0
2,,,2.0,24.0,household_agent_22,32.0,market_agent,0.0,25.0,32.0,49.0
3,,,3.0,24.0,household_agent_12,41.0,market_agent,0.0,21.0,41.0,45.0
4,,,4.0,24.0,household_agent_27,42.0,market_agent,0.0,21.0,42.0,45.0
5,,,5.0,24.0,household_agent_20,11.0,market_agent,0.0,22.0,11.0,46.0
6,,,6.0,24.0,storage_agent_0,12.0,market_agent,0.0,24.0,12.0,48.0
7,,,7.0,24.0,household_agent_47,23.0,market_agent,0.0,19.0,23.0,43.0
8,,,8.0,24.0,household_agent_8,45.0,market_agent,0.0,21.0,45.0,45.0
9,,,9.0,24.0,household_agent_32,20.0,market_agent,0.0,27.0,20.0,51.0
10,,,10.0,24.0,household_agent_37,11.0,market_agent,0.0,25.0,11.0,49.0
11,,,11.0,24.0,household_agent_17,27.0,market_agent,0.0,20.0,27.0,44.0
12,,,12.0,24.0,household_agent_14,27.0,market_agent,0.0,19.0,27.0,43.0
13,,,13.0,24.0,household_agent_23,27.0,market_agent,0.0,25.0,27.0,49.0
14,,,14.0,24.0,household_agent_16,22.0,market_agent,0.0,20.0,22.0,44.0
15,,,101100.0,206.0,market_agent,45.0,household_agent_8,45.0,28.0,45.0,234.0
16,,,101500.0,653.0,market_agent,41.0,household_agent_12,45.0,28.0,41.0,681.0
17,,,101600.0,481.0,market_agent,10.0,household_agent_13,43.0,28.0,10.0,509.0
18,,,101700.0,321.0,market_agent,27.0,household_agent_14,43.0,28.0,27.0,349.0
19,,,101900.0,317.0,market_agent,22.0,household_agent_16,44.0,28.0,22.0,345.0
20,,,102000.0,1023.0,market_agent,27.0,household_agent_17,44.0,28.0,27.0,1051.0
21,,,102300.0,164.0,market_agent,11.0,household_agent_20,46.0,28.0,11.0,192.0
22,,,102500.0,169.0,market_agent,32.0,household_agent_22,49.0,28.0,32.0,197.0
23,,,102600.0,823.0,market_agent,27.0,household_agent_23,49.0,28.0,27.0,851.0
24,,,103000.0,160.0,market_agent,42.0,household_agent_27,45.0,28.0,42.0,188.0
25,,,103400.0,295.0,market_agent,32.0,household_agent_31,44.0,28.0,32.0,323.0
26,,,103500.0,610.0,market_agent,20.0,household_agent_32,51.0,34.0,20.0,644.0
27,,,104000.0,296.0,market_agent,11.0,household_agent_37,49.0,28.0,11.0,324.0
28,,,105000.0,259.0,market_agent,23.0,household_agent_47,43.0,28.0,23.0,287.0
29,,,105800.0,361.0,market_agent,12.0,storage_agent_0,48.0,28.0,12.0,389.0
